PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AID,PMC,RF,LID,AB,OID
5959996,NLM,MEDLINE,19670421,20041117,0022-1961 (Print) 0022-1961 (Linking),17,2,1966 Feb,[Geopathological observations on leukemia in Japan].,225-31,"['Wakisaka, G']",['Wakisaka G'],['jpn'],['Journal Article'],,Japan,Naika,Naika. Internal medicine,0413541,,IM,"['Adolescent', 'Adult', 'Aged', 'Child', 'Child, Preschool', 'Female', 'Geography', 'Humans', 'Infant', 'Japan', 'Leukemia/*mortality', 'Male', 'Middle Aged']",1966/02/01 00:00,1966/02/01 00:01,['1966/02/01 00:00'],"['1966/02/01 00:00 [pubmed]', '1966/02/01 00:01 [medline]', '1966/02/01 00:00 [entrez]']",ppublish,Naika. 1966 Feb;17(2):225-31.,,,,,,
5959701,NLM,MEDLINE,19670420,20141003,0016-450X (Print) 0016-450X (Linking),57,2,1966 Apr,Changes in serum and thymus transaminase activity in AKR mice with lymphoid leukemia.,99-106,"['Tsuji, S']",['Tsuji S'],['eng'],['Journal Article'],,Japan,Gan,Gan,0151745,"['EC 2.6.1.1 (Aspartate Aminotransferases)', 'EC 2.6.1.2 (Alanine Transaminase)']",IM,"['Alanine Transaminase/*blood', 'Animals', 'Aspartate Aminotransferases/*blood', 'Leukemia, Experimental/*metabolism', 'Leukemia, Lymphoid/*metabolism', 'Mice', 'Mitochondria/enzymology', 'Thymus Gland/*enzymology']",1966/04/01 00:00,1966/04/01 00:01,['1966/04/01 00:00'],"['1966/04/01 00:00 [pubmed]', '1966/04/01 00:01 [medline]', '1966/04/01 00:00 [entrez]']",ppublish,Gan. 1966 Apr;57(2):99-106.,,,,,,
5959697,NLM,MEDLINE,19670420,20141003,0016-450X (Print) 0016-450X (Linking),57,2,1966 Apr,Induction of host resistance against isotransplantation of C-1498 leukemia by spleen cells from tumor-bearing donors.,143-53,"['Matsumoto, T', 'Otsu, K', 'Komeda, T']","['Matsumoto T', 'Otsu K', 'Komeda T']",['eng'],['Journal Article'],,Japan,Gan,Gan,0151745,,IM,"['Animals', 'Culture Techniques', 'Leukemia, Experimental/*immunology', 'Mice', '*Neoplasm Transplantation', '*Spleen']",1966/04/01 00:00,1966/04/01 00:01,['1966/04/01 00:00'],"['1966/04/01 00:00 [pubmed]', '1966/04/01 00:01 [medline]', '1966/04/01 00:00 [entrez]']",ppublish,Gan. 1966 Apr;57(2):143-53.,,,,,,
5959695,NLM,MEDLINE,19670420,20141120,0016-450X (Print) 0016-450X (Linking),57,2,1966 Apr,Effect of cortisone acetate on transaminase activity in AKR mice with lymphoid leukemia.,107-11,"['Tsuji, S', 'Matsushita, H']","['Tsuji S', 'Matsushita H']",['eng'],['Journal Article'],,Japan,Gan,Gan,0151745,"['EC 2.6.1.1 (Aspartate Aminotransferases)', 'EC 2.6.1.2 (Alanine Transaminase)', 'V27W9254FZ (Cortisone)']",IM,"['Alanine Transaminase/*blood', 'Animals', 'Aspartate Aminotransferases/*blood', 'Cortisone/*pharmacology', 'Genetics', 'In Vitro Techniques', 'Leukemia, Experimental/*metabolism', 'Leukemia, Lymphoid/*metabolism', 'Mice', 'Organ Size', 'Thymus Gland/drug effects/*enzymology']",1966/04/01 00:00,1966/04/01 00:01,['1966/04/01 00:00'],"['1966/04/01 00:00 [pubmed]', '1966/04/01 00:01 [medline]', '1966/04/01 00:00 [entrez]']",ppublish,Gan. 1966 Apr;57(2):107-11.,,,,,,
5959342,NLM,MEDLINE,19670415,20131121,0039-6524 (Print) 0039-6524 (Linking),70,7,1966 Mar 10,[The connection between Tandearil and leukemia].,211-2,,,['swe'],['Journal Article'],Sambandet Tanderil och leukemi.,Sweden,Sven Farm Tidskr,Svensk farmaceutisk tidskrift,0413575,['H806S4B3NS (Oxyphenbutazone)'],IM,"['Leukemia/*chemically induced', 'Oxyphenbutazone/*adverse effects']",1966/03/10 00:00,1966/03/10 00:01,['1966/03/10 00:00'],"['1966/03/10 00:00 [pubmed]', '1966/03/10 00:01 [medline]', '1966/03/10 00:00 [entrez]']",ppublish,Sven Farm Tidskr. 1966 Mar 10;70(7):211-2.,,,,,,
5958957,NLM,MEDLINE,19670413,20190709,0022-2623 (Print) 0022-2623 (Linking),9,1,1966 Jan,Imidazoles. II. 5(or 4)-(Monosubstituted triazeno)imidazole-4(or 5)-carboxamides.,35-8,"['Shealy, Y F', 'Krauth, C A']","['Shealy YF', 'Krauth CA']",['eng'],['Journal Article'],,United States,J Med Chem,Journal of medicinal chemistry,9716531,['0 (Amides)'],IM,"['Adenocarcinoma/drug therapy', '*Amides/pharmacology', 'Animals', 'Carcinoma 256, Walker/drug therapy', 'Chemistry, Organic', 'Leukemia L1210/drug therapy', 'Mice', 'Organic Chemistry Phenomena', 'Rats', 'Sarcoma 180/drug therapy', 'Spectrophotometry', 'Ultraviolet Rays']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1966 Jan;9(1):35-8. doi: 10.1021/jm00319a008.,['10.1021/jm00319a008 [doi]'],,,,,
5958947,NLM,MEDLINE,19670413,20190709,0022-2623 (Print) 0022-2623 (Linking),9,1,1966 Jan,"The osmium tetroxide catalyzed hydroxylation of 1,4-dimethylenecyclohexanes.",157-9,"['Murphy, J G']",['Murphy JG'],['eng'],['Journal Article'],,United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Cyclohexanes)', '2E7M255OPY (Osmium)']",IM,"['Animals', 'Chemistry, Organic', '*Cyclohexanes/pharmacology', 'Leukemia L1210/drug therapy', 'Neoplasms, Experimental/drug therapy', 'Organic Chemistry Phenomena', '*Osmium', 'Sarcoma 180/drug therapy']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1966 Jan;9(1):157-9. doi: 10.1021/jm00319a042.,['10.1021/jm00319a042 [doi]'],,,,,
5958936,NLM,MEDLINE,19670413,20190709,0022-2623 (Print) 0022-2623 (Linking),9,1,1966 Jan,Nucleosides. XXIX. 1-beta-D-arabinofuranosyl-5-fluorocytosine and related arabino nucleosides.,101-5,"['Fox, J J', 'Miller, N', 'Wempen, I']","['Fox JJ', 'Miller N', 'Wempen I']",['eng'],['Journal Article'],,United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Furans)', '0 (Nucleosides)', '8J337D1HZY (Cytosine)', 'B40ROO395Z (Arabinose)', 'LGP81V5245 (Idoxuridine)', 'U3P01618RT (Fluorouracil)']",IM,"['Animals', '*Arabinose', 'Chemistry, Organic', '*Cytosine/pharmacology', 'Fluorouracil/pharmacology', '*Furans/pharmacology', 'Idoxuridine/pharmacology', 'Keratitis, Dendritic/drug therapy', 'Leukemia L1210/drug therapy', 'Leukemia, Experimental/drug therapy', 'Mice', '*Nucleosides/pharmacology', 'Organic Chemistry Phenomena', 'Rabbits', 'Sarcoma 180/drug therapy', 'Ultraviolet Rays']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1966 Jan;9(1):101-5. doi: 10.1021/jm00319a025.,['10.1021/jm00319a025 [doi]'],,,,,
5958796,NLM,MEDLINE,19670413,20131121,0032-2938 (Print) 0032-2938 (Linking),5,5,1966,Studies of renal function in acute leukemia in children.,1097-102,"['Dyszy-Laube, B']",['Dyszy-Laube B'],['eng'],['Journal Article'],,Poland,Pol Med J,Polish medical journal,0376721,['268B43MJ25 (Uric Acid)'],IM,"['Albuminuria', 'Child', 'Glomerular Filtration Rate', 'Hematuria', 'Hemorrhagic Disorders/*diagnosis', 'Humans', 'Kidney Function Tests', 'Leukemia/*complications', 'Pyuria', 'Uric Acid/*blood']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,Pol Med J. 1966;5(5):1097-102.,,,,,,
5958695,NLM,MEDLINE,19670413,20181130,0003-4967 (Print) 0003-4967 (Linking),25,6 Suppl,1966 Nov,"Allopurinol in the prevention of hyperuricaemia secondary to the treatment of neoplastic diseases with alkylating agents, adrenal steroids, and radiation therapy.",651-4,"['Krakoff, I H', 'Balis, M E']","['Krakoff IH', 'Balis ME']",['eng'],['Journal Article'],,England,Ann Rheum Dis,Annals of the rheumatic diseases,0372355,"['0 (Carbon Isotopes)', '0 (Purines)', '0 (Uricosuric Agents)', '0 (Xanthines)', '268B43MJ25 (Uric Acid)', '63CZ7GJN5I (Allopurinol)', '8N3DW7272P (Cyclophosphamide)', 'EC 1.17.3.2 (Xanthine Oxidase)', 'VB0R961HZT (Prednisone)', 'WI4X0X7BPJ (Hydrocortisone)']",IM,"['Adult', 'Allopurinol/therapeutic use', 'Carbon Isotopes', 'Child', 'Cyclophosphamide/therapeutic use', '*Enzyme Therapy', 'Female', 'Humans', 'Hydrocortisone/therapeutic use', 'Leiomyosarcoma/therapy', 'Leukemia/therapy', 'Male', 'Middle Aged', 'Myeloproliferative Disorders/therapy', 'Prednisone/therapeutic use', 'Purines/urine', 'Radiotherapy', 'Uric Acid/*blood/urine', 'Uricosuric Agents/*therapeutic use', '*Xanthine Oxidase', 'Xanthines/urine']",1966/11/01 00:00,1966/11/01 00:01,['1966/11/01 00:00'],"['1966/11/01 00:00 [pubmed]', '1966/11/01 00:01 [medline]', '1966/11/01 00:00 [entrez]']",ppublish,Ann Rheum Dis. 1966 Nov;25(6 Suppl):651-4. doi: 10.1136/ard.25.Suppl_6.651.,['10.1136/ard.25.Suppl_6.651 [doi]'],PMC2453429,,10.1136/ard.25.Suppl_6.651 [doi],,
5958342,NLM,MEDLINE,19670411,20191031,0031-2975 (Print) 0031-2975 (Linking),3,5,1966,"[Studies of transmission of avian myelocytomas (tumor-like chloroleukosis, so-called chloroma)].",492-505,"['Loliger, H C', 'Schubert, H J']","['Loliger HC', 'Schubert HJ']",['ger'],['Journal Article'],"Ubertragungsversuche mit aviaren Myelozytomen (tumorformige Chloroleukose, s. Chlorome)",Switzerland,Pathol Vet,Pathologia veterinaria,0311355,,IM,"['Animals', '*Avian Leukosis', '*Leukemia', '*Multiple Myeloma', '*Neoplasms, Experimental', 'Poultry']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,Pathol Vet. 1966;3(5):492-505. doi: 10.1177/030098586600300508.,['10.1177/030098586600300508 [doi]'],,,,,
5958312,NLM,MEDLINE,19670411,20141120,0021-2180 (Print) 0021-2180 (Linking),2,1,1966 Jan-Feb,Studies on isolated lymphocytes from normal and chronic lymphatic leukemia patients.,76-9,"['Clejan, L', 'Ramot, B']","['Clejan L', 'Ramot B']",['eng'],['Journal Article'],,Israel,Isr J Med Sci,Israel journal of medical sciences,0013105,"['0 (Sulfhydryl Compounds)', 'EC 1.1.1.27 (L-Lactate Dehydrogenase)', 'EC 2.7.1.1 (Hexokinase)']",IM,"['Clinical Enzyme Tests', '*Glucosephosphate Dehydrogenase Deficiency', 'Hemodynamics', 'Hexokinase/analysis', 'Humans', 'In Vitro Techniques', 'L-Lactate Dehydrogenase/analysis', 'Leukemia, Lymphoid/*blood', 'Lymphocytes/*analysis', 'Sulfhydryl Compounds/analysis']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,Isr J Med Sci. 1966 Jan-Feb;2(1):76-9.,,,,,,
5958145,NLM,MEDLINE,19670401,20190908,0036-553X (Print) 0036-553X (Linking),3,5,1966,Lymphocyte number and response to phytohae- magglutinin in chronic lymphocytic leukaemia.,375-82,"['Sharman, C', 'Crossen, P E', 'Fitzgerald, P H']","['Sharman C', 'Crossen PE', 'Fitzgerald PH']",['eng'],['Journal Article'],,Denmark,Scand J Haematol,Scandinavian journal of haematology,0404507,"['0 (Lectins)', '10028-17-8 (Tritium)', 'VC2W18DGKR (Thymidine)']",IM,"['*Cell Division', 'Chronic Disease', 'Culture Techniques', 'Humans', 'Lectins/*pharmacology', 'Leukemia, Lymphoid/*physiopathology', '*Leukocyte Count', '*Lymphocytes/*drug effects', 'Thymidine/metabolism', 'Tritium']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,Scand J Haematol. 1966;3(5):375-82. doi: 10.1111/j.1600-0609.1966.tb02380.x.,['10.1111/j.1600-0609.1966.tb02380.x [doi]'],,,,,
5957996,NLM,MEDLINE,19670330,20051117,0004-069X (Print) 0004-069X (Linking),14,6,1966,Heterotransplantation of the transplantable rat tumor BS.,743-7,"['Svejda, J', 'Dvorak, R']","['Svejda J', 'Dvorak R']",['eng'],['Journal Article'],,Switzerland,Arch Immunol Ther Exp (Warsz),Archivum immunologiae et therapiae experimentalis,0114365,,IM,"['Animals', 'Anterior Chamber', 'Carcinoma/*pathology', 'Cricetinae', 'Guinea Pigs', 'Hamartoma/pathology', 'Leukemia, Experimental/pathology', 'Mice', '*Neoplasm Transplantation', 'Neoplasms, Experimental/*pathology', 'Rats', '*Transplantation, Heterologous', 'Viruses']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,Arch Immunol Ther Exp (Warsz). 1966;14(6):743-7.,,,,,,
5957793,NLM,MEDLINE,19670328,20140729,0544-2648 (Print) 0544-2648 (Linking),10,1,1966,[Late hematologic diseases caused by ionizing radiations].,52-7,"['Romanini, A']",['Romanini A'],['ita'],['Journal Article'],Emopatie tardive da radiazioni ionizzanti.,Italy,Minerva Fisiconucl,Minerva fisiconucleare,0377005,,IM,"['Hematologic Diseases/*etiology', 'Humans', '*Leukemia, Radiation-Induced', 'Radiography/*adverse effects', 'Radiotherapy/*adverse effects']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,Minerva Fisiconucl. 1966;10(1):52-7.,,,,,,
5957280,NLM,MEDLINE,19670322,20141120,0449-2889 (Print) 0449-2889 (Linking),2,6,1966 May,Effect of fluoride on mammalian cells: partial reversal by pyruvate.,436-9,"['Albright, J A']",['Albright JA'],['eng'],['Journal Article'],,United States,J Oral Ther Pharmacol,Journal of oral therapeutics and pharmacology,17930060R,"['0 (Citrates)', '0 (Pyruvates)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Cell Division/*drug effects', 'Citrates/*pharmacology', 'Culture Techniques', 'Fluorides/*pharmacology', 'Leukemia, Experimental', 'Lymphocytes', 'Mice', 'Pyruvates/*pharmacology']",1966/05/01 00:00,1966/05/01 00:01,['1966/05/01 00:00'],"['1966/05/01 00:00 [pubmed]', '1966/05/01 00:01 [medline]', '1966/05/01 00:00 [entrez]']",ppublish,J Oral Ther Pharmacol. 1966 May;2(6):436-9.,,,,,,
5956817,NLM,MEDLINE,19670319,20140729,0544-2648 (Print) 0544-2648 (Linking),10,1,1966,[Changes in fatty acids in the blood of humans after prolonged x-ray treatment].,18-26,"['Notario, A', 'Slaviero, G E', 'Di Marco, N', 'Bobbio-Pallavicini, E']","['Notario A', 'Slaviero GE', 'Di Marco N', 'Bobbio-Pallavicini E']",['ita'],['Journal Article'],Modificazioni degli acidi grassi plasmatici nell'uomo dopo trattamento prolungato con raggi roentgen.,Italy,Minerva Fisiconucl,Minerva fisiconucleare,0377005,"['0 (Fatty Acids)', '0 (Lipids)']",IM,"['Breast Neoplasms/radiotherapy', 'Fatty Acids/*blood', 'Hodgkin Disease/radiotherapy', 'Humans', 'Leukemia/radiotherapy', '*Lipids', 'Lung Neoplasms/radiotherapy', 'Lymphatic Metastasis/radiotherapy', 'Mediastinal Neoplasms/radiotherapy', 'Neoplasms/*radiotherapy', '*Radiation Effects', 'Splenic Neoplasms/radiotherapy']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,Minerva Fisiconucl. 1966;10(1):18-26.,,,,,,
5956736,NLM,MEDLINE,19670319,20151119,0161-5505 (Print) 0161-5505 (Linking),7,10,1966 Oct,Spleen scintiphotography with technetium-99m sulfur colloid and the gamma ray scintillation camera.,733-9,"['Petasnick, J P', 'Gottschalk, A']","['Petasnick JP', 'Gottschalk A']",['eng'],['Journal Article'],,United States,J Nucl Med,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",0217410,"['0 (Cobalt Isotopes)', '0 (Colloids)', '70FD1KFU70 (Sulfur)', '7440-26-8 (Technetium)']",IM,"['*Abdomen', '*Child', '*Cobalt Isotopes', '*Colloids', 'Hodgkin Disease/*diagnosis', 'Humans', 'Leukemia/*diagnosis', 'Liver Diseases/*diagnosis', '*Photography', '*Radionuclide Imaging', 'Splenic Diseases/*diagnosis', 'Splenomegaly/*diagnosis', '*Sulfur', '*Technetium']",1966/10/01 00:00,1966/10/01 00:01,['1966/10/01 00:00'],"['1966/10/01 00:00 [pubmed]', '1966/10/01 00:01 [medline]', '1966/10/01 00:00 [entrez]']",ppublish,J Nucl Med. 1966 Oct;7(10):733-9.,,,,,,
5956676,NLM,MEDLINE,19670319,20071115,0019-5448 (Print) 0019-5448 (Linking),9,4,1966 Oct,Acute lymphatic aleukemic leukemia (medullary type) (report of a case and review of literature).,357-60,"['Reddy, D B', 'Ranganayakamma, I', 'Saran, B M']","['Reddy DB', 'Ranganayakamma I', 'Saran BM']",['eng'],"['Case Reports', 'Journal Article']",,India,Indian J Pathol Bacteriol,Indian journal of pathology & bacteriology,7605903,,IM,"['Adult', 'Female', 'Humans', 'Leukemia/*pathology', 'Pregnancy', '*Pregnancy Complications, Hematologic']",1966/10/01 00:00,1966/10/01 00:01,['1966/10/01 00:00'],"['1966/10/01 00:00 [pubmed]', '1966/10/01 00:01 [medline]', '1966/10/01 00:00 [entrez]']",ppublish,Indian J Pathol Bacteriol. 1966 Oct;9(4):357-60.,,,,,,
5956632,NLM,MEDLINE,19670319,20131121,0008-5472 (Print) 0008-5472 (Linking),26,11,1966 Nov,Effects of hydroxyurea and related compounds on the blood and marrow of experimental animals.,2292-6,"['Lerner, L J', 'Bianchi, A', 'Yiacas, E', 'Borman, A']","['Lerner LJ', 'Bianchi A', 'Yiacas E', 'Borman A']",['eng'],['Journal Article'],,United States,Cancer Res,Cancer research,2984705R,"['0 (Antineoplastic Agents)', '8W8T17847W (Urea)', 'X6Q56QN5QC (Hydroxyurea)']",IM,"['Adrenal Glands/drug effects', 'Animals', 'Antineoplastic Agents/*pharmacology', 'Blood Cell Count', 'Blood Cells/*drug effects', 'Body Weight', 'Hydroxyurea/pharmacology', 'Leukemia L1210/*drug therapy', 'Leukocytosis/*prevention & control', 'Liver/drug effects', 'Male', 'Mice', 'Neoplasm Transplantation', 'Organ Size', 'Rats', 'Seminal Vesicles/drug effects', 'Testis/drug effects', 'Thymus Gland/drug effects', 'Urea/*pharmacology']",1966/11/01 00:00,1966/11/01 00:01,['1966/11/01 00:00'],"['1966/11/01 00:00 [pubmed]', '1966/11/01 00:01 [medline]', '1966/11/01 00:00 [entrez]']",ppublish,Cancer Res. 1966 Nov;26(11):2292-6.,,,,,,
5956630,NLM,MEDLINE,19670319,20041117,0008-5472 (Print) 0008-5472 (Linking),26,11,1966 Nov,"Neoplasms evoked in male Sprague-Dawley rat by pulse doses of 7,12-dimethylbenz(a)anthracene.",2255-8,"['Huggins, C B', 'Grand, L']","['Huggins CB', 'Grand L']",['eng'],['Journal Article'],,United States,Cancer Res,Cancer research,2984705R,['0 (Benz(a)Anthracenes)'],IM,"['Animals', 'Benz(a)Anthracenes/*pharmacology', 'Carcinoma/*chemically induced', 'Castration', 'Hypophysectomy', 'Leukemia, Experimental/*chemically induced', 'Male', 'Mammary Neoplasms, Experimental/*chemically induced', 'Neoplasms, Experimental/*chemically induced', 'Rats']",1966/11/01 00:00,1966/11/01 00:01,['1966/11/01 00:00'],"['1966/11/01 00:00 [pubmed]', '1966/11/01 00:01 [medline]', '1966/11/01 00:00 [entrez]']",ppublish,Cancer Res. 1966 Nov;26(11):2255-8.,,,,,,
5956271,NLM,MEDLINE,19670318,20041117,0023-2149 (Print) 0023-2149 (Linking),44,7,1966 Jul,[A case of associated malignant neoplasm and acute leukemia].,122-6,"['Tabakova, T V']",['Tabakova TV'],['rus'],['Journal Article'],Sluchai sochetaniia zlokachestvennogo novoobrazovaniia s ostrym leikozom.,Russia (Federation),Klin Med (Mosk),Klinicheskaia meditsina,2985204R,,IM,"['Humans', 'Kidney Neoplasms/*complications', 'Leukemia/*complications', 'Liver Neoplasms/*complications', 'Male', 'Middle Aged', '*Neoplasms, Multiple Primary']",1966/07/01 00:00,1966/07/01 00:01,['1966/07/01 00:00'],"['1966/07/01 00:00 [pubmed]', '1966/07/01 00:01 [medline]', '1966/07/01 00:00 [entrez]']",ppublish,Klin Med (Mosk). 1966 Jul;44(7):122-6.,,,,,,
5956047,NLM,MEDLINE,19670317,20190617,0028-0836 (Print) 0028-0836 (Linking),209,5030,1966 Mar 26,Attempts to induce leukaemia by incubation of mouse thymus cells with leukaemic cell nucleic acid.,1327-30,"['Hays, E F']",['Hays EF'],['eng'],['Journal Article'],,England,Nature,Nature,0410462,"['63231-63-0 (RNA)', '9007-49-2 (DNA)']",IM,"['Animals', 'DNA/*pharmacology', 'Leukemia, Experimental/*etiology', 'Mice', 'RNA/*pharmacology', '*Thymus Gland']",1966/03/26 00:00,1966/03/26 00:01,['1966/03/26 00:00'],"['1966/03/26 00:00 [pubmed]', '1966/03/26 00:01 [medline]', '1966/03/26 00:00 [entrez]']",ppublish,Nature. 1966 Mar 26;209(5030):1327-30. doi: 10.1038/2091327a0.,['10.1038/2091327a0 [doi]'],,,,,
5956046,NLM,MEDLINE,19670317,20190617,0028-0836 (Print) 0028-0836 (Linking),209,5030,1966 Mar 26,Infectivity of Gross and Rauscher leukaemia viruses and their nucleic acids.,1326-7,"['Hays, E F', 'Alpert, P F']","['Hays EF', 'Alpert PF']",['eng'],['Journal Article'],,England,Nature,Nature,0410462,"['0 (DNA, Viral)', '0 (RNA, Viral)']",IM,"['AKR murine leukemia virus/*pathogenicity', 'Animals', 'DNA, Viral/*pharmacology', 'Leukemia, Experimental/*etiology', 'Mice', 'RNA, Viral/*pharmacology', 'Rauscher Virus/*pathogenicity']",1966/03/26 00:00,1966/03/26 00:01,['1966/03/26 00:00'],"['1966/03/26 00:00 [pubmed]', '1966/03/26 00:01 [medline]', '1966/03/26 00:00 [entrez]']",ppublish,Nature. 1966 Mar 26;209(5030):1326-7. doi: 10.1038/2091326a0.,['10.1038/2091326a0 [doi]'],,,,,
5956010,NLM,MEDLINE,19670317,20071115,0017-5889 (Print) 0017-5889 (Linking),115,4,1966,Chronic lymphocytic leukaemia with massive swelling of the eyelids and large subcutaneous tumours.,431-41,"['Hughes, R A']",['Hughes RA'],['eng'],['Journal Article'],,England,Guys Hosp Rep,Guy's Hospital reports,7612021,,IM,"['Eyelids/*pathology', 'Female', 'Humans', 'Leukemia, Lymphoid/*blood/*pathology', 'Middle Aged']",1966/01/01 00:00,1966/01/01 00:01,['1966/01/01 00:00'],"['1966/01/01 00:00 [pubmed]', '1966/01/01 00:01 [medline]', '1966/01/01 00:00 [entrez]']",ppublish,Guys Hosp Rep. 1966;115(4):431-41.,,,,,,
5955616,NLM,MEDLINE,19670309,20041117,0012-0219 (Print) 0012-0219 (Linking),21,26,1966 Jun 30,[Survey of the newest reports on late damages caused by the atomic bomb explosions in Hiroshima and Nagasaki (1965)].,1206-11,"['Akimoto, S', 'Kusano, N', 'Nakamura, H', 'Shiga, H']","['Akimoto S', 'Kusano N', 'Nakamura H', 'Shiga H']",['ger'],['Journal Article'],Uberblick uber die neuesten Berichte der Spatschaden durch die Atombombenexplosionen in Hiroshima und Nagasaki (1965),Germany,Dtsch Gesundheitsw,Das Deutsche Gesundheitswesen,0433572,,IM,"['Humans', 'Japan', 'Leukemia, Radiation-Induced/*epidemiology', 'Microcephaly/etiology', 'Neoplasms, Radiation-Induced/*epidemiology', '*Nuclear Warfare', '*Radiation Genetics', '*Radiation Injuries']",1966/06/30 00:00,1966/06/30 00:01,['1966/06/30 00:00'],"['1966/06/30 00:00 [pubmed]', '1966/06/30 00:01 [medline]', '1966/06/30 00:00 [entrez]']",ppublish,Dtsch Gesundheitsw. 1966 Jun 30;21(26):1206-11.,,,,,,
5955595,NLM,MEDLINE,19670309,20141120,0008-5472 (Print) 0008-5472 (Linking),26,12,1966 Dec,"Preclinical studies with vinglycinate, one of a series of chemically derived analogs of vinblastine.",2431-6,"['Johnson, I S', 'Hargrove, W W', 'Harris, P N', 'Wright, H F', 'Boder, G B']","['Johnson IS', 'Hargrove WW', 'Harris PN', 'Wright HF', 'Boder GB']",['eng'],['Journal Article'],,United States,Cancer Res,Cancer research,2984705R,['5V9KLZ54CY (Vinblastine)'],IM,"['Animals', 'Carcinoma, Ehrlich Tumor/*drug therapy', 'Chromosomes', 'Cricetinae', 'Culture Techniques', 'HeLa Cells', 'Humans', 'Leukemia, Experimental/*drug therapy', 'Mice', 'Neoplasms, Experimental/*drug therapy', 'Sarcoma, Experimental/*drug therapy', 'Vinblastine/*toxicity']",1966/12/01 00:00,1966/12/01 00:01,['1966/12/01 00:00'],"['1966/12/01 00:00 [pubmed]', '1966/12/01 00:01 [medline]', '1966/12/01 00:00 [entrez]']",ppublish,Cancer Res. 1966 Dec;26(12):2431-6.,,,,,,
5955074,NLM,MEDLINE,19670307,20081212,0032-7867 (Print) 0032-7867 (Linking),74,51,1966 Nov 26,[Determination of blood sugar during leukosis and polyglobulias].,2637-8,"['Andriotakis, C N', 'Critselis, A N']","['Andriotakis CN', 'Critselis AN']",['fre'],['Journal Article'],Dosage de la glycemie au cours des leucoses et polyglobulies.,France,Presse Med,La Presse medicale,0312556,['0 (Blood Glucose)'],IM,"['Blood Glucose/*analysis', 'Humans', 'Leukemia/*metabolism', 'Polycythemia/*metabolism']",1966/11/26 00:00,1966/11/26 00:01,['1966/11/26 00:00'],"['1966/11/26 00:00 [pubmed]', '1966/11/26 00:01 [medline]', '1966/11/26 00:00 [entrez]']",ppublish,Presse Med. 1966 Nov 26;74(51):2637-8.,,,,,,
