PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,AID,PST,SO,AB,PMC,RF,TT,PS,FPS
4590920,NLM,MEDLINE,19740403,20111117,0008-5472 (Print) 0008-5472 (Linking),34,3,1974 Mar,"Childhood lymphoblastic lymphoma, a cancer of thymus-derived lymphocytes.",521-5,"['Kaplan, J', 'Mastrangelo, R', 'Peterson, W D Jr']","['Kaplan J', 'Mastrangelo R', 'Peterson WD Jr']",['eng'],"['Comparative Study', 'Journal Article']",United States,Cancer Res,Cancer research,2984705R,"['0 (Immunoglobulins)', '9007-36-7 (Complement System Proteins)']",IM,"['Adolescent', 'Adult', 'Age Factors', 'Animals', '*B-Lymphocytes', 'Binding Sites, Antibody', 'Cell Line', 'Cell Membrane/immunology', 'Child', 'Child, Preschool', 'Complement System Proteins', 'Erythrocytes/immunology', 'Female', 'Fluorescent Antibody Technique', 'Humans', 'Immune Adherence Reaction', 'Immunoglobulins/analysis', 'Leukemia, Lymphoid/blood/cerebrospinal fluid/*etiology', 'Lymphoma, Non-Hodgkin/blood/cerebrospinal fluid/*etiology', 'Male', 'Sheep/immunology', '*T-Lymphocytes']",1974/03/01 00:00,2001/03/28 10:01,['1974/03/01 00:00'],"['1974/03/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1974/03/01 00:00 [entrez]']",,ppublish,Cancer Res. 1974 Mar;34(3):521-5.,,,,,,
4590768,NLM,MEDLINE,19740402,20191030,0082-5948 (Print) 0082-5948 (Linking),16,,1973,Receptors for complement and immunoglobulin on human and animal lymphoid cells.,3-28,"['Shevach, E M', 'Jaffe, E S', 'Green, I']","['Shevach EM', 'Jaffe ES', 'Green I']",['eng'],"['Journal Article', 'Review']",Denmark,Transplant Rev,Transplantation reviews,0215244,"['0 (Antigen-Antibody Complex)', '0 (Immune Sera)', '0 (Immunoglobulin Fc Fragments)', '0 (Immunoglobulin G)', '0 (Immunoglobulin M)', '9007-36-7 (Complement System Proteins)']",IM,"['Animals', 'Antigen-Antibody Complex', 'Autoimmune Diseases', 'B-Lymphocytes/*immunology', '*Binding Sites, Antibody', 'Cell Line', 'Cell Membrane/*immunology', 'Complement Fixation Tests', '*Complement System Proteins', 'Guinea Pigs', 'Humans', 'Immune Adherence Reaction', 'Immune Sera', 'Immunoglobulin Fc Fragments', '*Immunoglobulin G', '*Immunoglobulin M', 'Leukemia/immunology', 'Lymph Nodes/immunology', 'Lymphoma/immunology', 'Methods', 'Mice', 'Monocytes/immunology', 'Spleen/immunology', 'T-Lymphocytes/*immunology']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",['10.1111/j.1600-065x.1973.tb00115.x [doi]'],ppublish,Transplant Rev. 1973;16:3-28. doi: 10.1111/j.1600-065x.1973.tb00115.x.,,,54,,,
4590702,NLM,MEDLINE,19740402,20111117,0022-1767 (Print) 0022-1767 (Linking),112,3,1974 Mar,Cellular immunoadsorbents: a simplified technique for separation of lymphoid cell populations.,1231-43,"['Kedar, E', 'Ortiz de Landazuri, M', 'Bonavida, B']","['Kedar E', 'Ortiz de Landazuri M', 'Bonavida B']",['eng'],['Journal Article'],United States,J Immunol,"Journal of immunology (Baltimore, Md. : 1950)",2985117R,['0 (Immune Sera)'],IM,"['Animals', 'Binding Sites, Antibody', 'Bone Marrow Cells', 'Cell Separation', 'Cells, Cultured', 'Cytotoxicity Tests, Immunologic', 'Erythrocytes/immunology', 'Hemadsorption', 'Hemolytic Plaque Technique', 'Humans', 'Immune Adherence Reaction', 'Immune Sera', '*Immunity, Cellular', 'Leukemia, Experimental/immunology', '*Lymphocytes', 'Lymphoma/immunology', 'Methods', 'Mice', 'Rabbits/immunology', 'Rats', 'Sheep/immunology', 'Spleen/cytology', 'T-Lymphocytes', 'Thymus Gland/cytology']",1974/03/01 00:00,1974/03/01 00:01,['1974/03/01 00:00'],"['1974/03/01 00:00 [pubmed]', '1974/03/01 00:01 [medline]', '1974/03/01 00:00 [entrez]']",,ppublish,J Immunol. 1974 Mar;112(3):1231-43.,,,,,,
4590654,NLM,MEDLINE,19740402,20190619,0003-4819 (Print) 0003-4819 (Linking),80,2,1974 Feb,Adriamycin. A new anticancer drug with significant clinical activity.,249-59,"['Blum, R H', 'Carter, S K']","['Blum RH', 'Carter SK']",['eng'],"['Journal Article', 'Review']",United States,Ann Intern Med,Annals of internal medicine,0372351,"['0 (Antineoplastic Agents)', '0 (Drug Combinations)', '80168379AG (Doxorubicin)']",IM,"['Adenocarcinoma/drug therapy', 'Animals', 'Antineoplastic Agents/therapeutic use', 'Breast Neoplasms/drug therapy', 'Carcinoma, Bronchogenic/drug therapy', 'Carcinoma, Squamous Cell/drug therapy', 'Chemical Phenomena', 'Chemistry', 'Doxorubicin/administration & dosage/*therapeutic use/toxicity', 'Drug Combinations', 'Drug Evaluation', 'Female', 'Gastrointestinal Neoplasms/drug therapy', 'Hodgkin Disease/drug therapy', 'Humans', 'Leukemia L1210/drug therapy', 'Lung Neoplasms/drug therapy', 'Male', 'Melanoma/drug therapy', 'Mice', 'Multiple Myeloma/drug therapy', 'Neoplasms/*drug therapy', 'Neuroblastoma/drug therapy', 'Ovarian Neoplasms/drug therapy', 'Prostatic Neoplasms/drug therapy', 'Sarcoma/drug therapy', 'Stomatitis/chemically induced', 'Testicular Neoplasms/drug therapy', 'Thyroid Neoplasms/drug therapy', 'Urinary Bladder Neoplasms/drug therapy', 'Uterine Neoplasms/drug therapy']",1974/02/01 00:00,1974/02/01 00:01,['1974/02/01 00:00'],"['1974/02/01 00:00 [pubmed]', '1974/02/01 00:01 [medline]', '1974/02/01 00:00 [entrez]']",['10.7326/0003-4819-80-2-249 [doi]'],ppublish,Ann Intern Med. 1974 Feb;80(2):249-59. doi: 10.7326/0003-4819-80-2-249.,,,61,,,
4590523,NLM,MEDLINE,19740331,20211203,0552-2080 (Print) 0552-2080 (Linking),17,12,1973 Dec,[Clinical aspects of the problem of treating leukemias].,41-9,"['Fainshtein, F E']",['Fainshtein FE'],['rus'],"['Journal Article', 'Review']",Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,"['0 (Antineoplastic Agents)', '0 (Ethylamines)', '0 (Glucocorticoids)', '0 (Immunoglobulins)', '18D0SL7309 (Chlorambucil)', '4R7X1O2820 (Chlorine)', '9PHQ9Y1OLM (Prednisolone)', 'E7WED276I5 (Mercaptopurine)', 'W6U08B045O (Dimethoate)', 'YL5FZ2Y5U1 (Methotrexate)', 'ZS7284E0ZP (Daunorubicin)']",IM,"['Acute Disease', 'Antineoplastic Agents/therapeutic use', 'Chlorambucil/therapeutic use', 'Chlorine', 'Chronic Disease', 'Daunorubicin/therapeutic use', 'Dimethoate/therapeutic use', 'Drug Therapy, Combination', 'Ethylamines/therapeutic use', 'Glucocorticoids/therapeutic use', 'Humans', 'Immunoglobulins/analysis', 'Immunosuppression Therapy', 'Leukemia/drug therapy/immunology/radiotherapy/*therapy', 'Leukemia, Lymphoid/drug therapy', 'Leukemia, Myeloid, Acute/drug therapy', 'Leukocyte Count', 'Lymphocytosis/therapy', 'Mercaptopurine/therapeutic use', 'Methotrexate/therapeutic use', 'Prednisolone/therapeutic use', 'Remission, Spontaneous']",1973/12/01 00:00,1973/12/01 00:01,['1973/12/01 00:00'],"['1973/12/01 00:00 [pubmed]', '1973/12/01 00:01 [medline]', '1973/12/01 00:00 [entrez]']",,ppublish,Probl Gematol Pereliv Krovi. 1973 Dec;17(12):41-9.,,,0,Klinicheskie aspekty problemy lecheniia leikozov.,,
4590448,NLM,MEDLINE,19740331,20190721,0012-3706 (Print) 0012-3706 (Linking),16,5,1973 Sep-Oct,Immunology and colonic cancer: cancer immunotherapy results in leukemias--experimental and clinical approaches to the treatment of solid tumors.,341-57,"['Mathe, G', 'Thompson, R B']","['Mathe G', 'Thompson RB']",['eng'],['Journal Article'],United States,Dis Colon Rectum,Diseases of the colon and rectum,0372764,"['0 (Adjuvants, Immunologic)', '0 (Antigens, Neoplasm)', '0 (BCG Vaccine)', '0 (Immune Sera)']",IM,"['Adjuvants, Immunologic', 'Animals', 'Antigens, Neoplasm', 'BCG Vaccine', 'Bone Marrow/immunology', 'Bone Marrow Cells', 'Bone Marrow Transplantation', 'Cytotoxicity Tests, Immunologic', 'Humans', 'Immune Sera', 'Immunity, Active', 'Immunity, Cellular', 'Immunity, Maternally-Acquired', '*Immunotherapy', 'Leukemia/drug therapy/*therapy', 'Leukemia L1210/therapy', 'Leukemia, Experimental/therapy', 'Lymphocytes/immunology', 'Mice', 'Neoplasms/*therapy', 'Remission, Spontaneous', 'Transplantation, Homologous']",1973/09/01 00:00,1973/09/01 00:01,['1973/09/01 00:00'],"['1973/09/01 00:00 [pubmed]', '1973/09/01 00:01 [medline]', '1973/09/01 00:00 [entrez]']",['10.1007/BF02587576 [doi]'],ppublish,Dis Colon Rectum. 1973 Sep-Oct;16(5):341-57. doi: 10.1007/BF02587576.,,,,,,
4590289,NLM,MEDLINE,19740328,20190713,0041-1337 (Print) 0041-1337 (Linking),17,2,1974 Feb,Some characteristics of the antibody-induced cell-mediated cytotoxicity against leukemia cells.,180-7,"['Britton, S', 'Forman, J']","['Britton S', 'Forman J']",['eng'],['Journal Article'],United States,Transplantation,Transplantation,0132144,"['0 (Antibodies, Neoplasm)', '0 (Chromium Radioisotopes)', '0 (Immune Sera)', '0 (Iodine Radioisotopes)', 'E1UOL152H7 (Iron)', 'W78I7AY22C (Deoxyuridine)']",IM,"['Animals', '*Antibodies, Neoplasm', 'Bone Marrow Cells', 'Bone Marrow Transplantation', 'Chromium Radioisotopes', 'Cytotoxicity Tests, Immunologic', 'Deoxyuridine/metabolism', 'Immune Sera', '*Immunity, Cellular', 'Iodine Radioisotopes', 'Iron', 'Leukemia, Experimental/*immunology', 'Lymphocyte Depletion', 'Mice', 'Mice, Inbred CBA', 'Moloney murine leukemia virus', 'Phagocytosis', 'Radiation Chimera', 'Spleen/cytology', 'T-Lymphocytes/immunology', 'Thymectomy']",1974/02/01 00:00,1974/02/01 00:01,['1974/02/01 00:00'],"['1974/02/01 00:00 [pubmed]', '1974/02/01 00:01 [medline]', '1974/02/01 00:00 [entrez]']",['10.1097/00007890-197402000-00005 [doi]'],ppublish,Transplantation. 1974 Feb;17(2):180-7. doi: 10.1097/00007890-197402000-00005.,,,,,,
4590280,NLM,MEDLINE,19740328,20190818,0300-9475 (Print) 0300-9475 (Linking),1,4,1972,"Immunological characterization of lymphocytes in lymphoproliferative diseases. Restriction of classes, subclasses, and Gm allotypes of membrane-bound Ig.",351-60,"['Froland, S S', 'Natvig, J B', 'Stavem, P']","['Froland SS', 'Natvig JB', 'Stavem P']",['eng'],['Journal Article'],England,Scand J Immunol,Scandinavian journal of immunology,0323767,"['0 (Antilymphocyte Serum)', '0 (Immunoglobulin G)', '0 (Immunoglobulin M)', '0 (Isoantigens)', '11028-71-0 (Concanavalin A)']",IM,"['Adult', 'Aged', 'Animals', 'Antilymphocyte Serum', 'B-Lymphocytes', 'Binding Sites', 'Cell Membrane/immunology', 'Concanavalin A', 'Erythrocytes/immunology', 'Female', 'Fluorescent Antibody Technique', 'Humans', 'Immune Adherence Reaction', '*Immunoglobulin G', '*Immunoglobulin M', '*Isoantigens', 'Leukemia, Lymphoid/*immunology', 'Leukocyte Count', 'Lymphocytes/*immunology', 'Lymphoma, Non-Hodgkin/immunology', 'Male', 'Middle Aged', 'Sheep/immunology', 'T-Lymphocytes']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",['10.1111/j.1365-3083.1972.tb03301.x [doi]'],ppublish,Scand J Immunol. 1972;1(4):351-60. doi: 10.1111/j.1365-3083.1972.tb03301.x.,,,,,,
4590258,NLM,MEDLINE,19740328,20131121,0023-2149 (Print) 0023-2149 (Linking),51,6,1973 Jun,[Achievements in the treatment of leukemia and lymphoma].,15-20,"['Berchenal, J']",['Berchenal J'],['rus'],"['Journal Article', 'Review']",Russia (Federation),Klin Med (Mosk),Klinicheskaia meditsina,2985204R,"['0 (Antineoplastic Agents)', '04079A1RDZ (Cytarabine)']",IM,"['Acute Disease', 'Animals', 'Antineoplastic Agents/therapeutic use', 'Burkitt Lymphoma/drug therapy', 'Chemical Phenomena', 'Chemistry', 'Cytarabine/therapeutic use', 'Drug Therapy, Combination', 'Humans', 'Immunotherapy', 'Leukemia/drug therapy/*therapy', 'Lymphoma/drug therapy/*therapy', 'Methods', 'Remission, Spontaneous', 'Time Factors']",1973/06/01 00:00,1973/06/01 00:01,['1973/06/01 00:00'],"['1973/06/01 00:00 [pubmed]', '1973/06/01 00:01 [medline]', '1973/06/01 00:00 [entrez]']",,ppublish,Klin Med (Mosk). 1973 Jun;51(6):15-20.,,,29,Uspekhi v lechenii leikozov i limfom.,,
4590253,NLM,MEDLINE,19740328,20190630,0098-7484 (Print) 0098-7484 (Linking),227,8,1974 Feb 25,Candida myocarditis causing complete atrioventricular block.,931-3,"['Van Kirk, J E', 'Simon, A B', 'Armstrong, W R']","['Van Kirk JE', 'Simon AB', 'Armstrong WR']",['eng'],['Journal Article'],United States,JAMA,JAMA,7501160,['0 (Immunosuppressive Agents)'],IM,"['Acute Disease', 'Autopsy', 'Candida albicans/*isolation & purification', 'Candidiasis/*complications', 'Electrocardiography', 'Heart Block/*etiology/pathology/therapy', 'Heart Septum/pathology', 'Humans', 'Immunosuppressive Agents/adverse effects/therapeutic use', 'Leukemia, Myeloid/diagnosis/drug therapy', 'Male', 'Middle Aged', 'Myocarditis/*complications/microbiology', 'Pacemaker, Artificial']",1974/02/25 00:00,1974/02/25 00:01,['1974/02/25 00:00'],"['1974/02/25 00:00 [pubmed]', '1974/02/25 00:01 [medline]', '1974/02/25 00:00 [entrez]']",['10.1001/jama.227.8.931 [doi]'],ppublish,JAMA. 1974 Feb 25;227(8):931-3. doi: 10.1001/jama.227.8.931.,,,,,,
4590240,NLM,MEDLINE,19740328,20131121,0025-7850 (Print) 0025-7850 (Linking),4,6,1973,A review: biochemical alterations associated with mouse spleen cells infected with Friend virus.,354-70,"['Munson, B R', 'Fiel, R J']","['Munson BR', 'Fiel RJ']",['eng'],"['Journal Article', 'Review']",United States,J Med,Journal of medicine,7505566,"['0 (Carbon Radioisotopes)', '0 (Cations, Divalent)', '0 (Hemoglobins)', '0 (Iron Radioisotopes)', '42VZT0U6YR (Heme)', '42Z2K6ZL8P (Manganese)', '63231-63-0 (RNA)', '9007-49-2 (DNA)', 'EC 2.7.7.6 (DNA-Directed RNA Polymerases)', 'EC 3.1.- (Deoxyribonucleases)', 'EC 3.1.- (Ribonucleases)', 'I38ZP9992A (Magnesium)']",IM,"['Animals', 'Carbon Radioisotopes', 'Cations, Divalent', 'DNA/biosynthesis', 'DNA-Directed RNA Polymerases/metabolism', 'Deoxyribonucleases/metabolism', 'Friend murine leukemia virus/*growth & development', 'Heme/biosynthesis', 'Hemoglobins/biosynthesis', 'Iron Radioisotopes', 'Leukemia/etiology', 'Liver/metabolism', 'Magnesium/pharmacology', 'Manganese/pharmacology', 'Mice', 'Protein Biosynthesis', 'RNA/biosynthesis', 'Rats', 'Ribonucleases/metabolism', 'Spleen/enzymology/*metabolism', 'Splenic Diseases/enzymology/metabolism']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,J Med. 1973;4(6):354-70.,,,39,,,
4589993,NLM,MEDLINE,19740322,20190508,0022-1007 (Print) 0022-1007 (Linking),139,2,1974 Feb 1,"Occurrence of surface IgM, IgD, and free light chains of human lymphocytes.",451-6,"['Fu, S M', 'Winchester, R J', 'Kunkel, H G']","['Fu SM', 'Winchester RJ', 'Kunkel HG']",['eng'],['Journal Article'],United States,J Exp Med,The Journal of experimental medicine,2985109R,"['0 (Antibodies, Anti-Idiotypic)', '0 (Immunoglobulin D)', '0 (Immunoglobulin Fragments)', '0 (Immunoglobulin M)', '0 (Immunoglobulins)', '9006-99-9 (Bence Jones Protein)']",IM,"['Animals', 'Antibodies, Anti-Idiotypic', 'Bence Jones Protein', 'Cell Membrane/immunology', 'Fluorescent Antibody Technique', 'Hemagglutination Inhibition Tests', 'Humans', 'Immunoglobulin D/analysis', 'Immunoglobulin Fragments/analysis', 'Immunoglobulin M/analysis', 'Immunoglobulins/*analysis', 'Leukemia, Lymphoid/*immunology', 'Lymphocytes/*immunology', 'Rabbits/immunology']",1974/02/01 00:00,1974/02/01 00:01,['1974/02/01 00:00'],"['1974/02/01 00:00 [pubmed]', '1974/02/01 00:01 [medline]', '1974/02/01 00:00 [entrez]']",['10.1084/jem.139.2.451 [doi]'],ppublish,J Exp Med. 1974 Feb 1;139(2):451-6. doi: 10.1084/jem.139.2.451.,"An analysis was made of the immunoglobulin surface markers of the cells of patients with chronic lymphatic leukemia (CLL) in view of previous evidence of their monoclonal B-cell character. The simultaneous presence of IgM and IgD on the surface of the majority of lymphocytes was demonstrated by both immunofluorescence and hemagglutination inhibition in most cases. However, cases were observed with surface IgM without IgD as well as cases with IgD without IgM. IgG and IgA were absent. Studies of the light chains indicated only a single class in a given case. In addition to bound light chains, free light chains were readily demonstrated in most cases through the use of antisera specific for ""free chain"" determinants. It thus appeared that there are three major types of surface Ig on CLL lymphocytes, IgM, IgD, and free light chains.",PMC2139529,,,,
4589983,NLM,MEDLINE,19740322,20091111,0019-509X (Print) 0019-509X (Linking),10,2,1973 Jun,"Histopathology of spontaneous neoplasms of reticular tissues in inbred line of albino ""ICRC mouse"".",172-82,"['Pai, S R', 'Ranadive, K J']","['Pai SR', 'Ranadive KJ']",['eng'],['Journal Article'],India,Indian J Cancer,Indian journal of cancer,0112040,,IM,"['Animals', 'Female', 'Leukemia, Lymphoid/pathology/*veterinary', 'Leukemia, Myeloid/pathology/*veterinary', 'Liver/pathology', 'Liver Neoplasms/pathology/veterinary', 'Lymph Nodes/pathology', 'Lymphoma, Large B-Cell, Diffuse/pathology/*veterinary', 'Male', 'Mice', '*Mice, Inbred Strains', 'Neoplasm Transplantation', 'Rodent Diseases/*pathology', 'Spleen/pathology', 'Splenic Neoplasms/pathology/veterinary', 'Thymus Gland/pathology', 'Thymus Neoplasms/pathology/veterinary', 'Transplantation, Homologous', 'Vagina/pathology', 'Vaginal Neoplasms/pathology/veterinary']",1973/06/01 00:00,1973/06/01 00:01,['1973/06/01 00:00'],"['1973/06/01 00:00 [pubmed]', '1973/06/01 00:01 [medline]', '1973/06/01 00:00 [entrez]']",,ppublish,Indian J Cancer. 1973 Jun;10(2):172-82.,,,,,,
4589957,NLM,MEDLINE,19740322,20131121,0008-5472 (Print) 0008-5472 (Linking),34,2,1974 Feb,Chronic myelogenous leukemia cell growth and maturation in liquid culture.,419-23,"['Golde, D W', 'Byers, L A', 'Cline, M J']","['Golde DW', 'Byers LA', 'Cline MJ']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Culture Media)', '0 (Immunoglobulins)', '10028-17-8 (Tritium)', 'VC2W18DGKR (Thymidine)']",IM,"['Binding Sites', '*Bone Marrow', '*Bone Marrow Cells', 'Cell Count', 'Cell Division', '*Cells, Cultured', 'Chromosome Aberrations', 'Culture Media', 'Cytological Techniques', 'Histocytochemistry', 'Humans', 'Immunoglobulins', '*Leukemia, Myeloid/genetics', '*Leukocytes', 'Lymphocyte Activation', 'Macrophages', 'Microscopy, Electron', 'Phagocytosis', 'Thymidine/metabolism', 'Tritium']",1974/02/01 00:00,1974/02/01 00:01,['1974/02/01 00:00'],"['1974/02/01 00:00 [pubmed]', '1974/02/01 00:01 [medline]', '1974/02/01 00:00 [entrez]']",,ppublish,Cancer Res. 1974 Feb;34(2):419-23.,,,,,,
4589956,NLM,MEDLINE,19740322,20131121,0008-5472 (Print) 0008-5472 (Linking),34,2,1974 Feb,The effect of drug therapy against a histologically defined rat leukemia.,355-61,"['Pearson, J W', 'Chaparas, S D', 'Torgersen, J A', 'Perk, K', 'Chirigos, M A', 'Sher, N A']","['Pearson JW', 'Chaparas SD', 'Torgersen JA', 'Perk K', 'Chirigos MA', 'Sher NA']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (BCG Vaccine)', '8N3DW7272P (Cyclophosphamide)', 'Q41OR9510P (Melphalan)']",IM,"['Adrenal Glands/pathology', 'Animals', 'BCG Vaccine/therapeutic use', 'Corynebacterium', 'Cyclophosphamide/*therapeutic use', '*Disease Models, Animal', 'Immunotherapy', 'Kidney/pathology', 'Leukemia, Experimental/*drug therapy/therapy', 'Leukemia, Lymphoid/*drug therapy/pathology/therapy', 'Liver/pathology', 'Lung/pathology', 'Lymph Nodes/pathology', 'Male', 'Melphalan/*therapeutic use', 'Microscopy, Electron', 'Mycobacterium bovis', 'Myocardium/pathology', 'Pancreas/pathology', 'Rats', 'Spleen/pathology', 'Testis/pathology', 'Thymus Gland/pathology', 'Urinary Bladder/pathology']",1974/02/01 00:00,1974/02/01 00:01,['1974/02/01 00:00'],"['1974/02/01 00:00 [pubmed]', '1974/02/01 00:01 [medline]', '1974/02/01 00:00 [entrez]']",,ppublish,Cancer Res. 1974 Feb;34(2):355-61.,,,,,,
4589955,NLM,MEDLINE,19740322,20071115,0008-5472 (Print) 0008-5472 (Linking),34,2,1974 Feb,"Influence of transitory, as compared with permanent, high-altitude exposure on the pathogenesis of spontaneous and x-ray-induced neoplasms in RF-Un mice.",328-36,"['Mori-Chavez, P', 'Upton, A C', 'Salazar, M', 'Conklin, J W']","['Mori-Chavez P', 'Upton AC', 'Salazar M', 'Conklin JW']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,,IM,"['Adrenal Glands/pathology', '*Altitude', 'Angiomatosis/epidemiology', 'Animals', 'Body Weight', 'Erythrocyte Count', 'Female', 'Hematocrit', 'Hemoglobinometry', 'Leukemia, Experimental/epidemiology', 'Leukemia, Myeloid/epidemiology', 'Leukemia, Radiation-Induced/epidemiology', 'Life Expectancy', 'Lung/pathology', 'Lung Neoplasms/epidemiology', 'Lymphatic System/pathology', 'Lymphoma/epidemiology', 'Lymphoma, Large B-Cell, Diffuse/epidemiology', 'Mice', 'Myocarditis/epidemiology', 'Neoplasms, Experimental/*epidemiology/pathology', 'Neoplasms, Radiation-Induced/*epidemiology', 'Ovarian Neoplasms/epidemiology', 'Ovary/pathology', 'Pituitary Gland/pathology', 'Pneumonia/epidemiology', 'Polycythemia/epidemiology', 'Telangiectasis/epidemiology', 'Thrombosis/epidemiology', 'Time Factors']",1974/02/01 00:00,1974/02/01 00:01,['1974/02/01 00:00'],"['1974/02/01 00:00 [pubmed]', '1974/02/01 00:01 [medline]', '1974/02/01 00:00 [entrez]']",,ppublish,Cancer Res. 1974 Feb;34(2):328-36.,,,,,,
4589952,NLM,MEDLINE,19740322,20211203,0008-5472 (Print) 0008-5472 (Linking),34,2,1974 Feb,"The surface antigenicity of serially transplantable malignant human lymphoid cells derived from subjects with infectious mononucleosis, Hodgkin's disease, chronic lymphatic leukemia, or acute lymphoblastic leukemia.",298-303,"['Galli, S J', 'Adams, R A']","['Galli SJ', 'Adams RA']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Antigens)', '0 (Antigens, Neoplasm)', '0 (Immune Sera)', '0 (Immunoglobulins)']",IM,"['Animals', '*Antigens', 'Antigens, Neoplasm', 'Cell Membrane/*immunology', 'Cricetinae', 'Fluorescent Antibody Technique', 'Hodgkin Disease/*immunology', 'Humans', 'Immune Sera', 'Immunoglobulins/analysis', 'Immunosuppression Therapy', 'Infectious Mononucleosis/*immunology', 'Leukemia, Experimental/*immunology', 'Leukemia, Lymphoid/*immunology', 'Lymphocytes/*immunology', 'Lymphoid Tissue/*immunology', 'Lymphoma, Non-Hodgkin/complications', 'Neoplasm Transplantation', 'Neoplasms, Experimental/*immunology', 'Rabbits/immunology', 'T-Lymphocytes/immunology', 'Transplantation, Heterologous']",1974/02/01 00:00,1974/02/01 00:01,['1974/02/01 00:00'],"['1974/02/01 00:00 [pubmed]', '1974/02/01 00:01 [medline]', '1974/02/01 00:00 [entrez]']",,ppublish,Cancer Res. 1974 Feb;34(2):298-303.,,,,,,
4589947,NLM,MEDLINE,19740322,20190903,0006-5242 (Print) 0006-5242 (Linking),28,1,1974 Jan,[Morphological phase-contrast cinematographic studies of bone marrow and blood cells in vitro. 8. Monocyte system in man].,8-23,"['Boll, I']",['Boll I'],['ger'],['Journal Article'],Germany,Blut,Blut,0173401,"['10028-17-8 (Tritium)', 'VC2W18DGKR (Thymidine)']",IM,"['*Bone Marrow', '*Bone Marrow Cells', 'Histiocytes', 'Humans', 'In Vitro Techniques', 'Leukemia, Monocytic, Acute/pathology', 'Leukemia, Myeloid/pathology', 'Lysosomes', 'Microscopy, Phase-Contrast', 'Mitosis', '*Monocytes', 'Motion Pictures', 'Phagocytosis', 'Pinocytosis', 'Thymidine', 'Time Factors', 'Tritium']",1974/01/01 00:00,1974/01/01 00:01,['1974/01/01 00:00'],"['1974/01/01 00:00 [pubmed]', '1974/01/01 00:01 [medline]', '1974/01/01 00:00 [entrez]']",['10.1007/BF01630655 [doi]'],ppublish,Blut. 1974 Jan;28(1):8-23. doi: 10.1007/BF01630655.,,,,Morphologische phasenkontrast-kinematographische Studien zum Verhalten von Knochenmark und Blutzellen in vitro. 8. Das Monozyten-System beim Menschen.,,
4589946,NLM,MEDLINE,19740322,20190903,0006-5242 (Print) 0006-5242 (Linking),28,1,1974 Jan,[Impulse cytophotometry in hematology].,1-7,"['Buchner, T']",['Buchner T'],['ger'],"['Journal Article', 'Review']",Germany,Blut,Blut,0173401,"['9007-49-2 (DNA)', 'EN464416SI (Ethidium)']",IM,"['Adult', 'Aneuploidy', 'Blood Cells/*analysis', 'Bone Marrow Cells', 'Cell Division', 'Cell Nucleus', '*Cytogenetics', 'DNA/*blood', 'Ethidium', 'Humans', 'Leukemia, Myeloid, Acute/blood', 'Male', 'Methods', 'Photometry', 'Ultraviolet Rays', 'Virus Diseases/blood']",1974/01/01 00:00,1974/01/01 00:01,['1974/01/01 00:00'],"['1974/01/01 00:00 [pubmed]', '1974/01/01 00:01 [medline]', '1974/01/01 00:00 [entrez]']",['10.1007/BF01630654 [doi]'],ppublish,Blut. 1974 Jan;28(1):1-7. doi: 10.1007/BF01630654.,,,17,Impulszytophotometrie in der Hamatologie.,,
