PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,AID,PST,SO,TT,AB,PMC,OID,OAB,OABL,OTO,OT,RF,PS,FPS
4700820,NLM,MEDLINE,19730626,20041117,0023-2149 (Print) 0023-2149 (Linking),51,2,1973 Feb,[Prolonged leukopenia in acute leukemia].,142-3,"['Samokhval, O P']",['Samokhval OP'],['rus'],['Journal Article'],Russia (Federation),Klin Med (Mosk),Klinicheskaia meditsina,2985204R,,IM,"['Acute Disease', 'Adult', 'Diagnosis, Differential', 'Female', 'Humans', 'Leukemia/*blood', 'Leukopenia/*blood', 'Male', 'Middle Aged']",1973/02/01 00:00,1973/02/01 00:01,['1973/02/01 00:00'],"['1973/02/01 00:00 [pubmed]', '1973/02/01 00:01 [medline]', '1973/02/01 00:00 [entrez]']",,ppublish,Klin Med (Mosk). 1973 Feb;51(2):142-3.,Dlitel'nye leikopenii pri ostrom leikoze.,,,,,,,,,,
4700498,NLM,MEDLINE,19730625,20181113,0021-9738 (Print) 0021-9738 (Linking),52,5,1973 May,Heterogeneity of 5'-nucleotidase activity in lymphocytes in chronic lymphocytic leukemia.,1297-300,"['Lopes, J', 'Zucker-Franklin, D', 'Silber, R']","['Lopes J', 'Zucker-Franklin D', 'Silber R']",['eng'],['Journal Article'],United States,J Clin Invest,The Journal of clinical investigation,7802877,['EC 3.1.3.- (Nucleotidases)'],IM,"['Cell Membrane/enzymology', 'Humans', 'Leukemia, Lymphoid/blood/*enzymology', 'Lymphocytes/*enzymology', 'Nucleotidases/*blood/metabolism']",1973/05/01 00:00,1973/05/01 00:01,['1973/05/01 00:00'],"['1973/05/01 00:00 [pubmed]', '1973/05/01 00:01 [medline]', '1973/05/01 00:00 [entrez]']",['10.1172/JCI107298 [doi]'],ppublish,J Clin Invest. 1973 May;52(5):1297-300. doi: 10.1172/JCI107298.,,"The specific activity of 5'-nucleotidase was determined in lymphocyte plasma membranes from 14 normal subjects and 10 patients with chronic lymphocytic leukemia (CLL). Whereas the enzyme was present in the preparation from normal lymphocytes, in 7 out of 10 CLL patients the membranes had markedly decreased or no detectable 5'-nucleotidase activity. The lack of this activity from the lymphocytes of most patients with CLL constitutes an alteration in a plasma membrane enzyme from the normal cell. The presence of the enzyme in the lymphocytes of some patients with CLL and its decrease in others provide further evidence for biochemical heterogeneity among patients with this disorder.",PMC302387,,,,,,,,
4700223,NLM,MEDLINE,19730625,20190903,0006-5242 (Print) 0006-5242 (Linking),26,4,1973 Apr,[Nosological significance of preleukemia].,233-8,"['Brucher, H']",['Brucher H'],['ger'],['Journal Article'],Germany,Blut,Blut,0173401,,IM,"['Bone Marrow Diseases/complications', 'Chromosome Aberrations', 'Humans', 'Leukemia/*diagnosis/etiology', 'Precancerous Conditions/*diagnosis', 'Terminology as Topic']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",['10.1007/BF01631787 [doi]'],ppublish,Blut. 1973 Apr;26(4):233-8. doi: 10.1007/BF01631787.,Uber die nosologische Bedeutung der Praleukamie.,,,,,,,,,,
4699902,NLM,MEDLINE,19730622,20190716,0002-922X (Print) 0002-922X (Linking),125,4,1973 Apr,Diagnosis of streptococcal diseases.,623,"['Cocchi, P']",['Cocchi P'],['eng'],['Journal Article'],United States,Am J Dis Child,American journal of diseases of children (1960),0370471,['EC 1.11.1.- (Peroxidases)'],IM,"['Humans', 'Leukemia/enzymology', 'Neutrophils/*enzymology', 'Peroxidases/*analysis', 'Streptococcal Infections/*diagnosis']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",['10.1001/archpedi.1973.04160040117029 [doi]'],ppublish,Am J Dis Child. 1973 Apr;125(4):623. doi: 10.1001/archpedi.1973.04160040117029.,,,,,,,,,,,
4699033,NLM,MEDLINE,19730621,20210313,0025-729X (Print) 0025-729X (Linking),1,7,1973 Feb 17,Bone-marrow depression in childhood.,357-9,"['Hughes, D W']",['Hughes DW'],['eng'],['Journal Article'],Australia,Med J Aust,The Medical journal of Australia,0400714,"['0 (Androgens)', '66974FR9Q1 (Chloramphenicol)']",IM,"['Androgens/therapeutic use', '*Anemia, Aplastic/chemically induced/diagnosis/drug therapy/etiology/genetics/mortality/therapy', 'Child', 'Chloramphenicol/adverse effects', 'Diagnosis, Differential', 'Erythrocytes, Abnormal', 'Erythropoiesis', 'Humans', 'Leukemia']",1973/02/17 00:00,1973/02/17 00:01,['1973/02/17 00:00'],"['1973/02/17 00:00 [pubmed]', '1973/02/17 00:01 [medline]', '1973/02/17 00:00 [entrez]']",['10.5694/j.1326-5377.1973.tb200053.x [doi]'],ppublish,Med J Aust. 1973 Feb 17;1(7):357-9. doi: 10.5694/j.1326-5377.1973.tb200053.x.,,,,,,,,,,,
4698816,NLM,MEDLINE,19730621,20190829,0002-9580 (Print) 0002-9580 (Linking),117,4,1973 Apr,"The lessons of radiobiology for diagnostic radiology. Caldwell Lecture, 1972.",741-56,"['Margulis, A R']",['Margulis AR'],['eng'],['Journal Article'],United States,Am J Roentgenol Radium Ther Nucl Med,"The American journal of roentgenology, radium therapy, and nuclear medicine",7605534,,IM,"['Animals', 'Dose-Response Relationship, Radiation', 'Female', 'Fetus/radiation effects', 'Humans', 'Leukemia, Radiation-Induced', 'Maximum Allowable Concentration', 'Mice', 'Neoplasms, Radiation-Induced', 'Occupational Diseases', 'Pregnancy', 'Radiation Effects', 'Radiation Genetics', 'Radiation Protection', 'Radiography/*adverse effects', 'Rats']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",['10.2214/ajr.117.4.741 [doi]'],ppublish,Am J Roentgenol Radium Ther Nucl Med. 1973 Apr;117(4):741-56. doi: 10.2214/ajr.117.4.741.,,,,,,,,,,,
4698528,NLM,MEDLINE,19730619,20041117,0003-1348 (Print) 0003-1348 (Linking),39,4,1973 Apr,"Association of soft tissue sarcoma, leukemia, and brain tumors in families affected with breast cancer.",199-206,"['Lynch, H T', 'Krush, A J', 'Harlan, W L', 'Sharp, E A']","['Lynch HT', 'Krush AJ', 'Harlan WL', 'Sharp EA']",['eng'],['Journal Article'],United States,Am Surg,The American surgeon,0370522,,IM,"['Adolescent', 'Adult', 'Age Factors', 'Aged', 'Brain Neoplasms/*genetics', 'Breast Neoplasms/complications/diagnosis/epidemiology/etiology/*genetics', 'Carcinoma, Bronchogenic/complications', 'Child, Preschool', 'Female', 'Humans', 'Infant', 'Leiomyosarcoma/complications', 'Leukemia/complications/*genetics', 'Lung Neoplasms/complications', 'Male', 'Middle Aged', 'New York', 'Sarcoma/*genetics']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",,ppublish,Am Surg. 1973 Apr;39(4):199-206.,,,,,,,,,,,
4698472,NLM,MEDLINE,19730619,20041117,0033-2240 (Print) 0033-2240 (Linking),30,3,1973,[Eosinocytic leukemia].,327-30,"['Lisiewicz, J', 'Wazewska-Czyzewska, M', 'Zebro, T']","['Lisiewicz J', 'Wazewska-Czyzewska M', 'Zebro T']",['pol'],['Journal Article'],Poland,Przegl Lek,Przeglad lekarski,19840720R,,IM,"['Adult', 'Autopsy', 'Bone Marrow/pathology', 'Bone Marrow Examination', '*Eosinophils', 'Hemorrhagic Disorders/diagnosis', 'Humans', 'Leukemia/*blood/diagnosis/pathology', 'Male', 'Myelography', 'Thrombosis/diagnosis']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Przegl Lek. 1973;30(3):327-30.,Bialaczka eozynocytowa.,,,,,,,,,,
4698069,NLM,MEDLINE,19730611,20071115,0044-3018 (Print) 0044-3018 (Linking),52,3,1973 Mar,[Unusual first manifestation of chronic lymphatic leukemia in the external ear].,177-80,"['Aust, G', 'Aust, C', 'Boll, I']","['Aust G', 'Aust C', 'Boll I']",['ger'],['Journal Article'],Germany,Z Laryngol Rhinol Otol,"Zeitschrift fur Laryngologie, Rhinologie, Otologie und ihre Grenzgebiete",0413010,,IM,"['Biopsy', '*Ear, External', 'Humans', 'Leukemia, Lymphoid/*diagnosis/pathology', 'Male', 'Middle Aged', '*Skin Manifestations']",1973/03/01 00:00,1973/03/01 00:01,['1973/03/01 00:00'],"['1973/03/01 00:00 [pubmed]', '1973/03/01 00:01 [medline]', '1973/03/01 00:00 [entrez]']",,ppublish,Z Laryngol Rhinol Otol. 1973 Mar;52(3):177-80.,Uber die ungewohnliche Erstmanifestation am ausseren Ohr bei chronisch-lymphatischer Leukamie.,,,,,,,,,,
4697583,NLM,MEDLINE,19730608,20151119,0035-3973 (Print) 0035-3973 (Linking),10,2,1973,Effect of L-asparaginase therapy upon some indices of protein metabolism in leukemic patients.,121-31,"['Cucuianu, M', 'Deac, M', 'Bornuz, F', 'Macavei, I']","['Cucuianu M', 'Deac M', 'Bornuz F', 'Macavei I']",['eng'],['Journal Article'],Romania,Rev Roum Med Intern,Revue roumaine de medecine interne (1964),7502194,"['0 (Amino Acids)', '0 (Blood Proteins)', '0 (Lipids)', '0 (Lipoproteins)', '5J49Q6B70F (Vincristine)', '8N3DW7272P (Cyclophosphamide)', '9001-32-5 (Fibrinogen)', '9001-91-6 (Plasminogen)', '9013-56-3 (Factor XIII)', '97C5T2UQ7J (Cholesterol)', 'EC 1.16.3.1 (Ceruloplasmin)', 'EC 3.1.1.8 (Cholinesterases)', 'EC 3.5.1.1 (Asparaginase)', 'ZS7284E0ZP (Daunorubicin)']",IM,"['Acute Disease', 'Adult', 'Amino Acids/blood/urine', 'Asparaginase/pharmacology/*therapeutic use', 'Blood Proteins/*metabolism', 'Ceruloplasmin/blood', 'Cholesterol/blood', 'Cholinesterases/blood', 'Cyclophosphamide/therapeutic use', 'Daunorubicin/therapeutic use', 'Enzyme Activation/drug effects', 'Factor XIII/metabolism', 'Female', 'Fibrinogen/metabolism', 'Humans', 'Leukemia/blood/*drug therapy/enzymology', 'Lipids/blood', 'Lipoproteins/blood', 'Male', 'Plasminogen/metabolism', 'Vincristine/therapeutic use']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Rev Roum Med Intern. 1973;10(2):121-31.,,,,,,,,,,,
4696649,NLM,MEDLINE,19730607,20071115,0033-7587 (Print) 0033-7587 (Linking),53,3,1973 Mar,Radioprotective effect of Rauscher Leukemia virus in the SJL-J mouse. 3. Relationship of hematologic factors and splenomegaly to the development of radioresistance.,428-34,"['Markoe, A M', 'Okunewick, J P']","['Markoe AM', 'Okunewick JP']",['eng'],['Journal Article'],United States,Radiat Res,Radiation research,0401245,,IM,"['Animals', 'Erythropoiesis', 'Female', 'Hematopoiesis', '*Leukemia, Experimental', '*Leukemia, Lymphoid', '*Leukocytes', 'Mice', '*Radiation Effects', '*Rauscher Virus', '*Splenomegaly', 'Syndrome']",1973/03/01 00:00,1973/03/01 00:01,['1973/03/01 00:00'],"['1973/03/01 00:00 [pubmed]', '1973/03/01 00:01 [medline]', '1973/03/01 00:00 [entrez]']",,ppublish,Radiat Res. 1973 Mar;53(3):428-34.,,,,,,,,,,,
4696483,NLM,MEDLINE,19730607,20131121,0008-5472 (Print) 0008-5472 (Linking),33,4,1973 Apr,The effect of dose interval on the survival of L1210 leukemic mice treated with DNA synthesis inhibitors.,895-901,"['Neil, G L', 'Homan, E R']","['Neil GL', 'Homan ER']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Antineoplastic Agents)', '0 (DNA, Neoplasm)', '0 (Formates)', '0 (Pyridines)', '0 (Thiosemicarbazones)', '04079A1RDZ (Cytarabine)', 'VC2W18DGKR (Thymidine)', 'X6Q56QN5QC (Hydroxyurea)', 'XT3Z54Z28A (Camptothecin)']",IM,"['Animals', 'Antineoplastic Agents/*administration & dosage/therapeutic use', 'Camptothecin/administration & dosage', 'Cell Division/drug effects', 'Cell Survival/drug effects', 'Cytarabine/administration & dosage', 'DNA, Neoplasm/biosynthesis', 'Formates/administration & dosage', 'Hydroxyurea/administration & dosage', 'Leukemia L1210/*drug therapy', 'Mice', 'Mice, Inbred C57BL', 'Mice, Inbred DBA', 'Pyridines/administration & dosage', 'Thiosemicarbazones/administration & dosage', 'Thymidine/metabolism', 'Time Factors']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Apr;33(4):895-901.,,,,,,,,,,,
4696479,NLM,MEDLINE,19730607,20131121,0008-5472 (Print) 0008-5472 (Linking),33,4,1973 Apr,"Combination chemotherapy with cytosine arabinoside, L-asparaginase, and 6-azauridine for transplantable murine leukemias.",791-9,"['Avery, T L', 'Roberts, D']","['Avery TL', 'Roberts D']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['04079A1RDZ (Cytarabine)', '7BVB29RCPR (Azauridine)', 'EC 3.5.1.1 (Asparaginase)']",IM,"['Animals', 'Asparaginase/administration & dosage/*therapeutic use', 'Azauridine/administration & dosage/*therapeutic use', 'Cytarabine/administration & dosage/*therapeutic use/toxicity', 'Drug Synergism', 'Female', 'Leukemia L1210/*drug therapy', 'Leukemia, Experimental/*drug therapy', 'Mice', 'Mice, Inbred C57BL', 'Mice, Inbred DBA', 'Neoplasm Transplantation', 'Transplantation, Homologous']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Apr;33(4):791-9.,,,,,,,,,,,
4696471,NLM,MEDLINE,19730607,20111117,0008-5472 (Print) 0008-5472 (Linking),33,4,1973 Apr,Factors influencing the assay for target cells of Friend spleen focus-forming virus.,717-20,"['Thomson, S', 'Srivatanakul, P']","['Thomson S', 'Srivatanakul P']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,,IM,"['Animals', '*Friend murine leukemia virus', 'Hematopoietic Stem Cells', 'Mice', 'Species Specificity', '*Spleen', 'Time Factors', '*Tumor Virus Infections', '*Viral Plaque Assay']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Apr;33(4):717-20.,,,,,,,,,,,
4696469,NLM,MEDLINE,19730607,20211203,0008-5472 (Print) 0008-5472 (Linking),33,4,1973 Apr,Studies of the effects of Bacillus Calmette-Guerin on Moloney sarcoma virus-induced tumors in normal and immunosuppressed mice.,685-90,"['Houchens, D P', 'Goldberg, A I', 'Gaston, M R', 'Kende, M', 'Goldin, A']","['Houchens DP', 'Goldberg AI', 'Gaston MR', 'Kende M', 'Goldin A']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (BCG Vaccine)', '8N3DW7272P (Cyclophosphamide)']",IM,"['Animals', 'Antibody Formation', '*BCG Vaccine', 'Cyclophosphamide/pharmacology', 'Erythrocytes/immunology', 'Hemagglutination Tests', 'Immunosuppression Therapy', '*Immunotherapy', 'Male', 'Mice', 'Mice, Inbred BALB C', '*Moloney murine leukemia virus', 'Sarcoma, Experimental/etiology/*therapy', 'Sheep/immunology', 'Time Factors', 'Tumor Virus Infections/therapy']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Apr;33(4):685-90.,,,,,,,,,,,
4696464,NLM,MEDLINE,19730607,20131121,0008-5472 (Print) 0008-5472 (Linking),33,4,1973 Apr,Treatment of a Moloney lymphoma with cyclophosphamide and H-2-incompatible spleen cells.,641-4,"['Fefer, A']",['Fefer A'],['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Antigens, Neoplasm)', '0 (Histocompatibility Antigens)', '0 (Isoantigens)', '8N3DW7272P (Cyclophosphamide)']",IM,"['Animals', 'Antigens, Neoplasm', 'Cyclophosphamide/*therapeutic use', '*Histocompatibility Antigens', 'Immunity, Active', 'Immunization', '*Immunotherapy', 'Isoantigens', '*Lymphocyte Transfusion', 'Lymphocytes/immunology', 'Lymphoma/drug therapy/etiology/*therapy', 'Mice', 'Mice, Inbred BALB C', 'Mice, Inbred C57BL/immunology', '*Moloney murine leukemia virus', 'Neoplasms, Experimental/therapy', 'Spleen/*immunology', 'Transplantation, Homologous', 'Tumor Virus Infections/*therapy']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Apr;33(4):641-4.,,,,,,,,,,,
4696463,NLM,MEDLINE,19730607,20071115,0008-5472 (Print) 0008-5472 (Linking),33,4,1973 Apr,The effect of adult thymectomy and adult splenectomy on the production of leukemia and stomach neoplasms in mice by N-(4-(5-nitro-2-furyl)-2-thiazolyl)acetamide.,637-40,"['Cohen, S M', 'Headley, D B', 'Bryan, G T']","['Cohen SM', 'Headley DB', 'Bryan GT']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Acetamides)', '0 (Carcinogens)', '0 (Nitrofurans)']",IM,"['Acetamides', 'Animals', '*Carcinogens', 'Carcinoma, Squamous Cell/*chemically induced', 'Female', 'Leukemia, Experimental/chemically induced', 'Leukemia, Lymphoid/*chemically induced', 'Mice', 'Neoplasms, Experimental/chemically induced', '*Nitrofurans', '*Splenectomy', 'Stomach Neoplasms/*chemically induced', '*Thymectomy']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Apr;33(4):637-40.,,,,,,,,,,,
4696275,NLM,MEDLINE,19730607,20041117,0552-2080 (Print) 0552-2080 (Linking),18,1,1973 Jan,[Thrombocytopoietic activity of blood plasma filtrates in acute leukemia].,55-7,"['Baranov, A E', 'Iurgutis, R P']","['Baranov AE', 'Iurgutis RP']",['rus'],['Journal Article'],Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,['0 (Hemoglobins)'],IM,"['Acute Disease', 'Adolescent', 'Adult', 'Animals', '*Blood Platelets', 'Female', '*Hematopoiesis', 'Hemoglobins/analysis', 'Humans', 'Leukemia/*blood', 'Leukocyte Count', 'Male', 'Mice', 'Middle Aged']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Probl Gematol Pereliv Krovi. 1973 Jan;18(1):55-7.,Trombotsitopoeticheskaia aktivnost' fil'trata plazmy krovi pri ostrom leikoze.,,,,,,,,,,
4696272,NLM,MEDLINE,19730607,20041117,0552-2080 (Print) 0552-2080 (Linking),18,1,1973 Jan,[Criteria for the classification of leukemia].,3-11,"[""Vorob'ev, A I"", 'Brilliant, M D']","[""Vorob'ev AI"", 'Brilliant MD']",['rus'],['Journal Article'],Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,,IM,"['Humans', 'Leukemia/*classification/pathology']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Probl Gematol Pereliv Krovi. 1973 Jan;18(1):3-11.,Vopros o kriteriiakh v klassifikatsii leikozov.,,,,,,,,,,
4696271,NLM,MEDLINE,19730607,20041117,0552-2080 (Print) 0552-2080 (Linking),18,1,1973 Jan,[Effect of formed blood elements on blood coagulation in acute leukemia].,38-41,"[""Al'nikov, G P""]","[""Al'nikov GP""]",['rus'],['Journal Article'],Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,,IM,"['Acute Disease', 'Adolescent', 'Adult', 'Aged', '*Blood Coagulation', '*Erythrocytes', 'Female', 'Humans', 'Leukemia/*blood', '*Leukocytes', 'Male', 'Middle Aged', 'Thrombelastography']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Probl Gematol Pereliv Krovi. 1973 Jan;18(1):38-41.,K voprosu o vliianii formennykh elementov krovi na gemokoaguliatsiiu pri ostrom leikoze.,,,,,,,,,,
4696268,NLM,MEDLINE,19730607,20041117,0552-2080 (Print) 0552-2080 (Linking),18,1,1973 Jan,[Differentiation of bone marrow cells by examination of acid phosphatase in children with diseases of the blood system].,15-6,"['Peterson, I S']",['Peterson IS'],['rus'],['Journal Article'],Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,['EC 3.1.3.2 (Acid Phosphatase)'],IM,"['Acid Phosphatase/*metabolism', 'Adolescent', 'Bone Marrow/*enzymology', '*Bone Marrow Cells', 'Child', 'Child, Preschool', 'Hematologic Diseases/*pathology', 'Humans', 'Leukemia/*pathology', 'Lymphoma/*pathology']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Probl Gematol Pereliv Krovi. 1973 Jan;18(1):15-6.,Differentsiatsia kletok kostnogo mozga s pomoshch'iu issledovaniia kisloi fosfatazy u detei s zabolevaniiami sistemy krovi.,,,,,,,,,,
4696182,NLM,MEDLINE,19730607,20211203,0022-2143 (Print) 0022-2143 (Linking),81,4,1973 Apr,Growth rate and 59 Fe uptake in the progeny of Rauscher leukemia virus-infected splenic colony forming units following transplantation.,489-96,"['Okunewick, J P', 'Markoe, A M', 'Erhard, P', 'Phillips, E L']","['Okunewick JP', 'Markoe AM', 'Erhard P', 'Phillips EL']",['eng'],['Journal Article'],United States,J Lab Clin Med,The Journal of laboratory and clinical medicine,0375375,"['0 (Iron Isotopes)', 'E1UOL152H7 (Iron)']",IM,"['Animals', 'Cell Differentiation', 'Cell Division', 'Clone Cells', 'Erythropoiesis', 'Female', 'Immunosuppression Therapy', 'Injections, Intraperitoneal', 'Iron/*metabolism', 'Iron Isotopes', 'Mice', 'Mice, Inbred Strains', 'Organ Size', 'Radiation Effects', '*Rauscher Virus', 'Spleen/anatomy & histology/*cytology/growth & development/metabolism/radiation effects/transplantation', 'Time Factors', 'Transplantation, Homologous']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",['0022-2143(73)90228-X [pii]'],ppublish,J Lab Clin Med. 1973 Apr;81(4):489-96.,,,,,,,,,,,
4695950,NLM,MEDLINE,19730607,20031114,0041-1345 (Print) 0041-1345 (Linking),5,1,1973 Mar,Temperature control of lymphocyte-mediated cytotoxicity in vitro.,421-3,"['Berke, G', 'Sullivan, K A']","['Berke G', 'Sullivan KA']",['eng'],['Journal Article'],United States,Transplant Proc,Transplantation proceedings,0243532,"['0 (Chromium Isotopes)', '0 (Immune Sera)']",IM,"['Animals', 'Ascitic Fluid/cytology', 'Chromium Isotopes', '*Cytotoxicity Tests, Immunologic', 'Immune Sera', '*Immunity, Cellular', 'Leukemia, Experimental/immunology', 'Lymphocytes/*immunology', 'Mice', 'Mice, Inbred BALB C', 'Mice, Inbred C57BL', 'Neoplasm Transplantation', '*Temperature']",1973/03/01 00:00,1973/03/01 00:01,['1973/03/01 00:00'],"['1973/03/01 00:00 [pubmed]', '1973/03/01 00:01 [medline]', '1973/03/01 00:00 [entrez]']",,ppublish,Transplant Proc. 1973 Mar;5(1):421-3.,,,,,,,,,,,
4695949,NLM,MEDLINE,19730607,20071115,0041-1345 (Print) 0041-1345 (Linking),5,1,1973 Mar,Analysis of the DL-A system in families and populations of healthy and diseased individuals.,311-5,"['Vriesendorp, H M', ""D'Amaro, J"", 'van der Does, J A', 'Westbroek, D L', 'Epstein, R B']","['Vriesendorp HM', ""D'Amaro J"", 'van der Does JA', 'Westbroek DL', 'Epstein RB']",['eng'],['Journal Article'],United States,Transplant Proc,Transplantation proceedings,0243532,"['0 (Histocompatibility Antigens)', '0 (Immune Sera)']",IM,"['Absorption', 'Anemia, Hemolytic/immunology/veterinary', 'Animals', 'Cytotoxicity Tests, Immunologic', 'Diabetes Mellitus/immunology/veterinary', 'Dogs/*immunology', 'Gene Frequency', '*Histocompatibility Antigens', 'Immune Sera', 'Leukemia/immunology/veterinary', '*Terminology as Topic']",1973/03/01 00:00,1973/03/01 00:01,['1973/03/01 00:00'],"['1973/03/01 00:00 [pubmed]', '1973/03/01 00:01 [medline]', '1973/03/01 00:00 [entrez]']",,ppublish,Transplant Proc. 1973 Mar;5(1):311-5.,,,,,,,,,,,
4694964,NLM,MEDLINE,19730606,20190720,0008-8749 (Print) 0008-8749 (Linking),7,1,1973 Apr,A migration inhibition-factor assay for tumor immunity in man.,152-8,"['Hilberg, R W', 'Balcerzak, S P', 'LoBuglio, A F']","['Hilberg RW', 'Balcerzak SP', 'LoBuglio AF']",['eng'],['Journal Article'],Netherlands,Cell Immunol,Cellular immunology,1246405,"['0 (Antibodies, Neoplasm)', '0 (Antigens, Neoplasm)']",IM,"['Acute Disease', '*Antibodies, Neoplasm', 'Antigens, Neoplasm', '*Cell Migration Inhibition', 'Cells, Cultured', 'Humans', '*Immunity, Cellular', 'Leukemia/immunology', 'Leukocytes/immunology', 'Macrophages/immunology', 'Neoplasms/immunology']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']","['0008-8749(73)90191-3 [pii]', '10.1016/0008-8749(73)90191-3 [doi]']",ppublish,Cell Immunol. 1973 Apr;7(1):152-8. doi: 10.1016/0008-8749(73)90191-3.,,,,,,,,,,,
4694937,NLM,MEDLINE,19730606,20191030,0006-3517 (Print) 0006-3517 (Linking),9,2,1973,Contact potential difference of cells in vitro.,172-6,"['Minc, S', 'Dolowy, K']","['Minc S', 'Dolowy K']",['eng'],['Journal Article'],Germany,Biophysik,Biophysik,0413060,,IM,"['Animals', 'Ascitic Fluid', 'Carcinoma, Ehrlich Tumor', 'Cell Membrane/physiology', 'Cell Physiological Phenomena', 'Electrodes', 'Leukemia, Experimental', '*Membrane Potentials', 'Mice', 'Mice, Inbred C3H', 'Potentiometry', 'Spleen']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",['10.1007/BF01215856 [doi]'],ppublish,Biophysik. 1973;9(2):172-6. doi: 10.1007/BF01215856.,,,,,,,,,,,
