PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AB,AID,PMC,OID,LID,AD
287774,NLM,MEDLINE,19790925,20151119,0191-3913 (Print) 0191-3913 (Linking),16,3,1979 May-Jun,Unilateral optic neuropathy following vincristine chemotherapy.,190-3,"['Norton, S W', 'Stockman, J A 3rd']","['Norton SW', 'Stockman JA 3rd']",['eng'],"['Case Reports', 'Journal Article']",,United States,J Pediatr Ophthalmol Strabismus,Journal of pediatric ophthalmology and strabismus,7901143,"['0 (Antineoplastic Agents)', '5J49Q6B70F (Vincristine)']",IM,"['Antineoplastic Agents/therapeutic use', 'Child', 'Female', 'Humans', 'Leukemia, Lymphoid/*drug therapy', 'Optic Nerve Diseases/*chemically induced/diagnosis', 'Vincristine/*adverse effects/therapeutic use', 'Visual Acuity']",1979/05/01 00:00,1979/05/01 00:01,['1979/05/01 00:00'],"['1979/05/01 00:00 [pubmed]', '1979/05/01 00:01 [medline]', '1979/05/01 00:00 [entrez]']",ppublish,J Pediatr Ophthalmol Strabismus. 1979 May-Jun;16(3):190-3.,"Two subjects with acute lymphatic leukemia have been observed to have unilateral optic neuropathy five to seven days following administration of Vincristine (2.0 mg/sq m) during maintenance chemotherapy. Both subjects were in mission at the time their ocular problems developed. After discontinuance of Vincristine therapy, marked vision improvement in the affected eye occurred over the ensuing months. It is presumed that Vincristine therapy was the cause of toxic optic neuropathy in these patients.",,,,,
287676,NLM,MEDLINE,19790925,20131121,0021-9541 (Print) 0021-9541 (Linking),99,3,1979 Jun,Specific esterase activity induced in mouse Friend erythroleukemia cells by dimethylsulfoxide.,461-4,"['Revoltella, R P', 'Bertolini, L', 'Fioritoni, G', 'Torlontano, G']","['Revoltella RP', 'Bertolini L', 'Fioritoni G', 'Torlontano G']",['eng'],['Journal Article'],,United States,J Cell Physiol,Journal of cellular physiology,0050222,"['EC 3.1.- (Esterases)', 'YOW8V9698H (Dimethyl Sulfoxide)']",IM,"['Animals', 'Bone Marrow/enzymology', 'Cell Line', '*Cell Transformation, Viral', 'Dimethyl Sulfoxide/*pharmacology', 'Erythrocytes/enzymology', 'Esterases/*biosynthesis', '*Friend murine leukemia virus', 'Leukemia, Erythroblastic, Acute', 'Leukocytes/enzymology', 'Mice', 'Mice, Inbred Strains']",1979/06/01 00:00,1979/06/01 00:01,['1979/06/01 00:00'],"['1979/06/01 00:00 [pubmed]', '1979/06/01 00:01 [medline]', '1979/06/01 00:00 [entrez]']",ppublish,J Cell Physiol. 1979 Jun;99(3):461-4. doi: 10.1002/jcp.1040990320.,,['10.1002/jcp.1040990320 [doi]'],,,,
287675,NLM,MEDLINE,19790925,20131121,0021-9541 (Print) 0021-9541 (Linking),99,3,1979 Jun,Early decrease of 2-deoxy glucose and alpha-amino isobutyric acid transport are among the first events in differentiating synchronized murine erythroleukemia cells.,407-16,"['Gazitt, Y']",['Gazitt Y'],['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,J Cell Physiol,Journal of cellular physiology,0050222,"['0 (Aminoisobutyric Acids)', '0 (Deoxy Sugars)', '9007-49-2 (DNA)', '9G2MP84A8W (Deoxyglucose)', 'YOW8V9698H (Dimethyl Sulfoxide)']",IM,"['Aminoisobutyric Acids/*metabolism', 'Animals', 'Biological Transport/drug effects', '*Cell Differentiation/drug effects', 'Cell Line', 'DNA/metabolism', 'Deoxy Sugars/*metabolism', 'Deoxyglucose/*metabolism', 'Dimethyl Sulfoxide/pharmacology', 'Kinetics', 'Leukemia, Erythroblastic, Acute/metabolism', 'Mice']",1979/06/01 00:00,1979/06/01 00:01,['1979/06/01 00:00'],"['1979/06/01 00:00 [pubmed]', '1979/06/01 00:01 [medline]', '1979/06/01 00:00 [entrez]']",ppublish,J Cell Physiol. 1979 Jun;99(3):407-16. doi: 10.1002/jcp.1040990315.,"Murine erythroleukemic cells were induced to differentiate along the erythroid pathway by Me2SO and HMBA. These inducers caused an early decrease in the transport of glucose and amino acids, both in non-synchronized and in synchronized cultures. Careful analysis of the transport parameters in synchronized cultures showed a cyclic fluctuation of the Vmax but no significant change of the Km. in the presence of the inducers, however, a modification of the Km and Vmax of both carriers was observed which was not dependent on cell cycle. This modification is very early and procedes the transient arrest of the cells in G1 reported previously. In addition, a Me2SO-resistant cell line (DR10) does not show any changes in the transport of glucose and amino acids when incubated with Me2SO. However, there is an effect on the transport when incubated with HMBA which induces differentiation of 50% of the cells. These data support the hypothesis that an early effect of the inducers on the plasma membrane may be a necessary prerequisite for initiation of differentiation in murine erythroleukemic cells.",['10.1002/jcp.1040990315 [doi]'],,,,
287674,NLM,MEDLINE,19790925,20131121,0021-9541 (Print) 0021-9541 (Linking),99,3,1979 Jun,Alterations in chloride transport during differentiation of Friend virus-transformed cells.,369-81,"['Harper, P A', 'Knauf, P A']","['Harper PA', 'Knauf PA']",['eng'],['Journal Article'],,United States,J Cell Physiol,Journal of cellular physiology,0050222,"['0 (Chlorides)', '0 (Hemoglobins)', '7LXU5N7ZO5 (Furosemide)', 'YOW8V9698H (Dimethyl Sulfoxide)']",IM,"['Animals', 'Biological Transport', '*Cell Differentiation/drug effects', 'Cell Line', '*Cell Transformation, Viral', 'Chlorides/*metabolism', 'Dimethyl Sulfoxide/pharmacology', '*Friend murine leukemia virus', 'Furosemide/pharmacology', 'Hemoglobins/biosynthesis', 'Kinetics', 'Leukemia, Erythroblastic, Acute', 'Mice']",1979/06/01 00:00,1979/06/01 00:01,['1979/06/01 00:00'],"['1979/06/01 00:00 [pubmed]', '1979/06/01 00:01 [medline]', '1979/06/01 00:00 [entrez]']",ppublish,J Cell Physiol. 1979 Jun;99(3):369-81. doi: 10.1002/jcp.1040990312.,"Friend erythroleukemic cells can be induced by a variety of agents to synthesize hemoglobin and to exhibit other characteristics suggesting erythroid maturation. Upon induction of hemoglobin synthesis with dimethylsulfoxide (DMSO), the chloride flux in Friend cells gradually increases, until after five days of exposure to DMSO (when the hemoglobin content of the cells approaches that of the mature erythrocyte) the flux is three times the value in non-induced cells. A similar flux increase is observed in the presence of a different type of inducer, hypoxanthine, but no increase in flux is seen in the mutant cell line, TG-13, which does not synthesize hemoglobin after DMSO treatment. Thus, the flux increase seems to be associate d with the induction process, rather than being a direct effect of the inducing agent. After DMSO treatment, the sulphate flux decreases and the chloride/sulphate selectivity increases, aswould be expected if the cells were becoming more like red cells. On the other hand, the sensitivity of the chloride flux to the inhibitor, furosemide, and to temperature is the same in the induced as in the non-induced Friend cells, and different from that of the mature red cell. Thus, the anion transport properties of the induced Friend cell are different from those of both the non-induced Friend cell and the mature erythrocyte. Either the system in the induced cell represents an intermediate stage in the development of the mature red cell characteristics, or else the maturation of transport function in the Friend cell differs from that in normal erythrocyte precursors.",['10.1002/jcp.1040990312 [doi]'],,,,
287673,NLM,MEDLINE,19790925,20131121,0021-9541 (Print) 0021-9541 (Linking),99,2,1979 May,Perturbation of growth and differentiation of Friend murine erythroleukemia cells by 5-bromodeoxyuridine incorporation in early S phase.,261-78,"['Brown, E H', 'Schildkraut, C L']","['Brown EH', 'Schildkraut CL']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,J Cell Physiol,Journal of cellular physiology,0050222,['G34N38R2N1 (Bromodeoxyuridine)'],IM,"['Animals', 'Bromodeoxyuridine/*pharmacology', 'Cell Differentiation', 'Cell Division/*drug effects', 'DNA Replication', 'Interphase', 'Leukemia, Erythroblastic, Acute/*pathology', 'Leukemia, Experimental/*pathology']",1979/05/01 00:00,1979/05/01 00:01,['1979/05/01 00:00'],"['1979/05/01 00:00 [pubmed]', '1979/05/01 00:01 [medline]', '1979/05/01 00:00 [entrez]']",ppublish,J Cell Physiol. 1979 May;99(2):261-78. doi: 10.1002/jcp.1040990213.,"Cultured Friend murine erythroleukemia cells (Friend cells) are induced to undergo erythroid differentiation when grown in the presence of dimethylsulfoxide (DMSO) and other compounds. The effects of unifilar substitution of bromouracil (BU) for thymidine in the DNA (BU-DNA) of Friend cells were examined. Cells were grown in the presence of 5-bromodeoxy-uridine (BrdU) for one generation, then centrifuged and resuspended in medium containing DMSO without BrdU. These cells exhibited a delay in the appearance of heme-producing, benzidine-reative (B+) cells and a decreased rate of cell proliferation in comparison to the control not containing BU-DNA. A transient inhibition of entry into S phase was observed when control cells or cells containing BU-DNA were grown in the presence of DMSO) for 10 to 20 hours. This transient inhibition was increased in the BrdU culture. Thus BU-substitution in Friend cells alters other cellular functions in addition to erythroid differentiation. The rate of increase in the percent of cells committed to differentiate (those forming B+ colonies in plasma clots) was similar in the BrdU and control cultures until 40 to 50 hours. After this time, a delay in the appearance of committed cells was observed in the BrdU culture. The effect of BrdU on the appearance of B+ cells was more pronounced and occurred earlier than its effect on the rate of commitment. Therefore, the delay in the appearance of B+ cells in the BrdU culture was due primarily to perturbation of post-commitment events such as the accumulation of hemoglobin. We also examined the effect on growth and differentiation after BrdU was incorporated during different intervals of S phase in cells synchronized by centrifugal elutriation or by double thymidine block and hydroxyurea treatment. The delay in the appearance of B+ cells and inhibition of cell proliferation were only observed when BrdU was incorporated in the first half of S phase. BrdU (10 muM) had no effect on growth or differentiation when present during late S or G1 and G2. These results, using two very different methods to achieve cell synchrony, indicate that the effects of BrdU on growth and differentiation described above are due to its incorporation into DNA sequences replicating during early S.",['10.1002/jcp.1040990213 [doi]'],,,,
287664,NLM,MEDLINE,19790917,20190708,0360-3016 (Print) 0360-3016 (Linking),5,3,1979 Mar,Cranial irradiation in children with lymphoblastic acute leukemia: results and damages.,367-71,"['Cecchetti, E', 'Brandoli, V']","['Cecchetti E', 'Brandoli V']",['eng'],['Journal Article'],,United States,Int J Radiat Oncol Biol Phys,"International journal of radiation oncology, biology, physics",7603616,,IM,"['Brain Diseases/*etiology', 'Brain Neoplasms/*prevention & control', 'Child', 'Child, Preschool', 'Female', 'Humans', 'Infant', 'Leukemia, Lymphoid/*radiotherapy', 'Male', '*Radiation Injuries', 'Radiotherapy Dosage', 'Remission, Spontaneous', 'Syndrome', 'Time Factors']",1979/03/01 00:00,1979/03/01 00:01,['1979/03/01 00:00'],"['1979/03/01 00:00 [pubmed]', '1979/03/01 00:01 [medline]', '1979/03/01 00:00 [entrez]']",ppublish,Int J Radiat Oncol Biol Phys. 1979 Mar;5(3):367-71. doi: 10.1016/0360-3016(79)91218-5.,,"['0360-3016(79)91218-5 [pii]', '10.1016/0360-3016(79)91218-5 [doi]']",,,,
287653,NLM,MEDLINE,19790917,20190722,0340-6717 (Print) 0340-6717 (Linking),48,2,1979 Apr 27,Inactive normal X in a female leukaemic patient with an acquired X/autosome translocation.,169-77,"['Dallapiccola, B', 'Alimena, G']","['Dallapiccola B', 'Alimena G']",['eng'],"['Case Reports', 'Journal Article']",,Germany,Hum Genet,Human genetics,7613873,,IM,"['Adult', 'Bone Marrow/ultrastructure', '*Chromosomes, Human, 21-22 and Y', '*Chromosomes, Human, 6-12 and X', 'Female', 'Humans', 'Karyotyping', 'Leukemia, Myeloid/*genetics', '*Sex Chromosomes', '*Translocation, Genetic', '*X Chromosome']",1979/04/27 00:00,1979/04/27 00:01,['1979/04/27 00:00'],"['1979/04/27 00:00 [pubmed]', '1979/04/27 00:01 [medline]', '1979/04/27 00:00 [entrez]']",ppublish,Hum Genet. 1979 Apr 27;48(2):169-77. doi: 10.1007/BF00286900.,An X;9;22 translocation was detected in bone marrow cells of a female patient with blastic crisis of CML. A dynamic study following 5-BrdU treatment showed that the inactive late-replicating X chromosome was the normal one. This pattern of X-chromosome replication appears to be superimposable on the most usual model found in congenital X/autosome translocations. It is suggested that preferential autosome translocation onto the active X chromosome could be the general rule in acquired X/autosome translocations associated with long survival.,['10.1007/BF00286900 [doi]'],,,,
287652,NLM,MEDLINE,19790917,20190722,0340-6717 (Print) 0340-6717 (Linking),48,1,1979 Apr 17,Chronic myelogenous leukemia with an unusual karyotype.,109-11,"['Panani, A', 'Papayannis, A G', 'Gardikas, C']","['Panani A', 'Papayannis AG', 'Gardikas C']",['eng'],"['Case Reports', 'Journal Article']",,Germany,Hum Genet,Human genetics,7613873,,IM,"['Aged', '*Chromosomes, Human, 16-18', '*Chromosomes, Human, 21-22 and Y', 'Female', 'Humans', 'Karyotyping', 'Leukemia, Myeloid/*genetics', 'Male', 'Middle Aged', '*Translocation, Genetic']",1979/04/17 00:00,1979/04/17 00:01,['1979/04/17 00:00'],"['1979/04/17 00:00 [pubmed]', '1979/04/17 00:01 [medline]', '1979/04/17 00:00 [entrez]']",ppublish,Hum Genet. 1979 Apr 17;48(1):109-11. doi: 10.1007/BF00273281.,,['10.1007/BF00273281 [doi]'],,,,
287606,NLM,MEDLINE,19790925,20141120,0015-5500 (Print) 0015-5500 (Linking),25,2,1979,The binding of bull seminal ribonuclease and its carboxymethylated derivative to human leukaemic cells.,142-4,"['Soucek, J', 'Matousek, J']","['Soucek J', 'Matousek J']",['eng'],['Journal Article'],,Czech Republic,Folia Biol (Praha),Folia biologica,0234640,['EC 3.1.- (Ribonucleases)'],IM,"['Animals', 'Cattle', 'Hodgkin Disease/metabolism', 'Humans', 'In Vitro Techniques', 'Leukemia/*metabolism', 'Leukemia, Hairy Cell/metabolism', 'Leukemia, Lymphoid/metabolism', 'Leukemia, Myeloid/metabolism', 'Leukemia, Myeloid, Acute/metabolism', 'Lymphocytes/*metabolism', 'Male', 'Multiple Myeloma/metabolism', 'Primary Myelofibrosis/metabolism', 'Ribonucleases/*metabolism', 'Semen/*enzymology']",1979/01/01 00:00,1979/01/01 00:01,['1979/01/01 00:00'],"['1979/01/01 00:00 [pubmed]', '1979/01/01 00:01 [medline]', '1979/01/01 00:00 [entrez]']",ppublish,Folia Biol (Praha). 1979;25(2):142-4.,The binding of AS RNase and CM-AS RNase to leukaemic cells from patients with chronic lymphatic leukaemia was detected by indirect immunofluorescence. Leucocytes from normal donors or from patients with other hemoblastoses did not bind RNase. Experiments with lymphocytes from leukaemic patients and the lymphoblastoid cell lines in tissue culture revealed that both AS RNase solutions are probably bound mainly to leukaemic B lymphocytes.,,,,,
287571,NLM,MEDLINE,19790917,20190722,0009-9147 (Print) 0009-9147 (Linking),25,7,1979 Jul,Urinary excretion of thymine and uracil in a two-year-old child with a malignant tumor of the brain.,1325-8,"['Berglund, G', 'Greter, J', 'Lindstedt, S', 'Steen, G', 'Waldenstrom, J', 'Wass, U']","['Berglund G', 'Greter J', 'Lindstedt S', 'Steen G', 'Waldenstrom J', 'Wass U']",['eng'],"['Case Reports', 'Journal Article']",,England,Clin Chem,Clinical chemistry,9421549,"['56HH86ZVCT (Uracil)', 'EC 1.- (Oxidoreductases)', 'QR26YLT7LT (Thymine)']",IM,"['Adolescent', 'Brain Neoplasms/*urine', 'Child, Preschool', 'Female', 'Fibroblasts/enzymology', 'Humans', 'Leukemia, Lymphoid/urine', 'Male', 'Medulloblastoma/*urine', 'Neuroblastoma/urine', 'Oxidoreductases/analysis', 'Thymine/*urine', 'Uracil/*urine']",1979/07/01 00:00,1979/07/01 00:01,['1979/07/01 00:00'],"['1979/07/01 00:00 [pubmed]', '1979/07/01 00:01 [medline]', '1979/07/01 00:00 [entrez]']",ppublish,Clin Chem. 1979 Jul;25(7):1325-8.,"A two-year-old boy with a malignant tumor of the brain (medulloblastoma) excreted large amounts of thymine and uracil in his urine. The excretion was related to progress and regress of the disease, and reached a maximum of 3.0 mol of thymine per mole of creatinine and 2.6 mol of uracil per mole of creatinine. The excretion by 20 apparently normal children was less than 0.01 mol/mol of creatinine for each of the two pyrimidines. Three children with brain tumors, two with leukemias, and one with neuroblastoma were also studied; two of them had a moderate increase in urinary pyrimidine excretion, but only up to 0.07 mol/mol of creatinine. The activity of dihydrouracil dehydrogenase (NADP+) (EC 1.3.1.2) in cultured fibroblasts from the patient was somewhat lower than in control fibroblasts. The tumor was considered to be the likely cause of the increased excretion of pyrimidines, but an impaired degradation of pyrimidines in the liver could not be ruled out.",,,,,
287570,NLM,MEDLINE,19790927,20190827,0344-5704 (Print) 0344-5704 (Linking),2,4,1979,An initial report of a phase-III trial comparing vindesine and vincristine for acute lymphocytic leukemia of childhood.,267-70,"['Krivit, W', 'Chilcote, R', 'Pyesmany, A', 'Anderson, J', 'Hammond, D']","['Krivit W', 'Chilcote R', 'Pyesmany A', 'Anderson J', 'Hammond D']",['eng'],"['Comparative Study', 'Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,Germany,Cancer Chemother Pharmacol,Cancer chemotherapy and pharmacology,7806519,"['5J49Q6B70F (Vincristine)', '5V9KLZ54CY (Vinblastine)']",IM,"['Adolescent', 'Child', 'Child, Preschool', 'Drug Resistance', 'Humans', 'Leukemia, Lymphoid/*drug therapy', 'Vinblastine/*analogs & derivatives/therapeutic use', 'Vincristine/*therapeutic use']",1979/01/01 00:00,1979/01/01 00:01,['1979/01/01 00:00'],"['1979/01/01 00:00 [pubmed]', '1979/01/01 00:01 [medline]', '1979/01/01 00:00 [entrez]']",ppublish,Cancer Chemother Pharmacol. 1979;2(4):267-70. doi: 10.1007/BF00257193.,"The initial results from the Children's Cancer Study Group (CCSG) study on vindesine are the subject of this report. Vindesine was shown to be active in the treatment of acute lymphocytic leukemia (ALL) in children in a phase-II clinical trial conducted by the CCSG. A phase-II trial is now in progress. The aim of this is to compare the use of vincristine and of vindesine with reference to induction rate, toxicity, and cross-resistance.",['10.1007/BF00257193 [doi]'],,,,
287569,NLM,MEDLINE,19790927,20190827,0344-5704 (Print) 0344-5704 (Linking),2,4,1979,Phase-II trial with vindesine for regression induction in patients with leukemias and hematosarcomas.,247-55,"['Bayssas, M', 'Gouveia, J', 'Ribaud, P', 'Musset, M', 'de Vassal, F', 'Pico, J L', 'de Luca, L', 'Misset, J L', 'Machover, D', 'Belpomme, D', 'Schwarzenberg, L', 'Jasmin, C', 'Hayat, M', 'Mathe, G']","['Bayssas M', 'Gouveia J', 'Ribaud P', 'Musset M', 'de Vassal F', 'Pico JL', 'de Luca L', 'Misset JL', 'Machover D', 'Belpomme D', 'Schwarzenberg L', 'Jasmin C', 'Hayat M', 'Mathe G']",['eng'],['Journal Article'],,Germany,Cancer Chemother Pharmacol,Cancer chemotherapy and pharmacology,7806519,"['5J49Q6B70F (Vincristine)', '5V9KLZ54CY (Vinblastine)']",IM,"['Acute Disease', 'Adolescent', 'Adult', 'Aged', 'Child', 'Drug Resistance', 'Drug Therapy, Combination', 'Female', 'Hodgkin Disease/drug therapy', 'Humans', 'Leukemia/*drug therapy', 'Leukemia, Lymphoid/drug therapy', 'Leukemia, Myeloid/drug therapy', 'Leukemia, Myeloid, Acute/drug therapy', 'Lymphoma, Non-Hodgkin/*drug therapy', 'Male', 'Middle Aged', 'Vinblastine/administration & dosage/adverse effects/*analogs & derivatives/therapeutic use', 'Vincristine/therapeutic use']",1979/01/01 00:00,1979/01/01 00:01,['1979/01/01 00:00'],"['1979/01/01 00:00 [pubmed]', '1979/01/01 00:01 [medline]', '1979/01/01 00:00 [entrez]']",ppublish,Cancer Chemother Pharmacol. 1979;2(4):247-55. doi: 10.1007/BF00257189.,"Vindesine (VDS) has been submitted to a phase-II trial, the results of which were assessed in terms of regression induction. VDS was given weekly IV in doses of 2 mg/m2 on two consecutive days to 59 patients, 55 of whom were evaluable. A high proportion of complete (36%) and over 50% partial regressions were obtained in acute lymphoid leukemias (ALL) (overall response 63%) whatever the perceptible phase, in blastic crisis of chronic myeloid luekemia (55%), and some responses were recorded in lymphosarcoma (40%). No effect has so far been seen in acute myeloid keukemia or in Hodgkin's disease. Malignant neoplasms of the immunoblastic type seem to be particularly sensitive to VDS. Continuous 48 h IV infusion can induce a remission where an IV push administration of the same dose has failed. One remarkable characteristic of VDS is the apparent absence of cross-resistance with VCR: in acute leukemic forms, 55% of patients who failed to obtain remission induction after three weekly injections of VCR (used in combination chemotherapy) achieved a complete or partial remission with VDS. The toxicity was mainly neurologic (paralytic ileus, constipation, paresthesias, loss of reflexes) and hematologic (leukopenia and thrombopenia), and was not more significant than with the other agents: four patients died of infection or hemorrhage.",['10.1007/BF00257189 [doi]'],,,,
287568,NLM,MEDLINE,19790917,20160510,1210-7875 (Print) 1210-7875 (Linking),15,2,1979 May,[Myelosarcoma as the 1st manifestation of myelosis].,75-8,"['Fakan, F']",['Fakan F'],['cze'],"['English Abstract', 'Journal Article']",Myelosarkom jako prvni projev myelozy.,Czech Republic,Cesk Patol,Ceskoslovenska patologie,0050734,,IM,"['Adult', 'Aged', 'Child', 'Diagnosis, Differential', 'Diagnostic Errors', 'Ear, Middle/pathology', 'Epidural Space/pathology', 'Female', 'Histocytochemistry', 'Humans', 'Leukemia/diagnosis', 'Leukemia, Myeloid/diagnosis', 'Lymph Nodes/pathology', 'Lymphoma/diagnosis', 'Male', 'Middle Aged', 'Multiple Myeloma/*diagnosis/enzymology', 'Ribs/pathology']",1979/05/01 00:00,1979/05/01 00:01,['1979/05/01 00:00'],"['1979/05/01 00:00 [pubmed]', '1979/05/01 00:01 [medline]', '1979/05/01 00:00 [entrez]']",ppublish,Cesk Patol. 1979 May;15(2):75-8.,"Myelosarcoma of the nodes, middle ear, rib, and spinal epidural space was observed in five cases as preceding the diagnosis of myelosis. In two cases involving epidural localization malignant lymphoma was misdiagnosed and reclassification only at the time of postmortem. Myelosarcoma is best distinguished from other types of tumour by means of the histochemical proof of naphthol-AS-D-chloracetatesterase.",,,,,
287567,NLM,MEDLINE,19790925,20190705,0092-8674 (Print) 0092-8674 (Linking),16,3,1979 Mar,Infection of macrophages with Friend virus: relationship to the spontaneous regression of viral erythroleukemia.,649-59,"['Marcelletti, J', 'Furmanski, P']","['Marcelletti J', 'Furmanski P']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,Cell,Cell,0413066,,IM,"['Animals', 'Bone Marrow/microbiology', '*Friend murine leukemia virus', 'Hematopoietic Stem Cells/microbiology', 'Leukemia, Erythroblastic, Acute/*microbiology', 'Leukemia, Experimental/*microbiology', 'Macrophages/*microbiology', '*Neoplasm Regression, Spontaneous']",1979/03/01 00:00,1979/03/01 00:01,['1979/03/01 00:00'],"['1979/03/01 00:00 [pubmed]', '1979/03/01 00:01 [medline]', '1979/03/01 00:00 [entrez]']",ppublish,Cell. 1979 Mar;16(3):649-59. doi: 10.1016/0092-8674(79)90038-2.,,"['0092-8674(79)90038-2 [pii]', '10.1016/0092-8674(79)90038-2 [doi]']",,,,
287566,NLM,MEDLINE,19790917,20190705,0092-8674 (Print) 0092-8674 (Linking),16,2,1979 Feb,Deficient heme synthesis as the cause of noninducibility of hemoglobin synthesis in a Friend erythroleukemia cell line.,415-23,"['Rutherford, T R', 'Weatherall, D J']","['Rutherford TR', 'Weatherall DJ']",['eng'],['Journal Article'],,United States,Cell,Cell,0413066,"['0 (Hemoglobins)', '0 (RNA, Messenger)', '42VZT0U6YR (Heme)', '743LRP9S7N (Hemin)', '9004-22-2 (Globins)', 'EC 4.- (Lyases)']",IM,"['Animals', 'Cell Line', 'Erythropoiesis', 'Friend murine leukemia virus', 'Globins/biosynthesis', 'Heme/*biosynthesis', 'Hemin/metabolism', 'Hemoglobins/*biosynthesis', 'Leukemia, Erythroblastic, Acute/*metabolism', 'Leukemia, Experimental/metabolism', 'Lyases/*deficiency', 'Mice', 'Protein Biosynthesis', '*Protoporphyria, Erythropoietic', 'RNA, Messenger/metabolism']",1979/02/01 00:00,1979/02/01 00:01,['1979/02/01 00:00'],"['1979/02/01 00:00 [pubmed]', '1979/02/01 00:01 [medline]', '1979/02/01 00:00 [entrez]']",ppublish,Cell. 1979 Feb;16(2):415-23. doi: 10.1016/0092-8674(79)90017-5.,"Friend cells of the line Fw are not induced to accumulate substantial amounts of hemoglobin and to become benzidine-positive when treated with butyric acid or other inducers, except in the presence of exogenous hemin. The cells are shown to have a deficiency in heme synthesis since they require exogenous hemin during the period of maximal hemoglobin synthesis; since endogenous heme synthesis cannot be induced to the level found in normal inducible Friend cells, even after hemoglobin synthesis has been induced by hemin and butyric acid and the hemin has then been withdrawn; since they are not inducible for ferrochelatase (heme synthetase) activity; and since they accumulate free globin chains after stimulation with butyric acid in the absence of hemlin. Comparison of globin synthesis and globin mRNA content of the cells shows that globin synthesis is not controlled by the hemin-controlled repressor of protein synthesis (HCR) nor by any specific translational control of globin synthesis by hemlin.","['0092-8674(79)90017-5 [pii]', '10.1016/0092-8674(79)90017-5 [doi]']",,,,
287557,NLM,MEDLINE,19790917,20131121,0361-5960 (Print) 0361-5960 (Linking),63,5,1979 May,Clinical studies with rubidazone.,925-9,"['Benjamin, R S', 'Keating, M J', 'Swenerton, K D', 'Legha, S', 'McCredie, K B']","['Benjamin RS', 'Keating MJ', 'Swenerton KD', 'Legha S', 'McCredie KB']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,Cancer Treat Rep,Cancer treatment reports,7607107,['ZS7284E0ZP (Daunorubicin)'],IM,"['Acute Disease', 'Adult', 'Breast Neoplasms/drug therapy', 'Daunorubicin/administration & dosage/adverse effects/*analogs & derivatives/therapeutic use', 'Drug Evaluation', 'Female', 'Humans', 'Leukemia/*drug therapy', 'Leukemia, Lymphoid/drug therapy', 'Leukemia, Monocytic, Acute/drug therapy', 'Male']",1979/05/01 00:00,1979/05/01 00:01,['1979/05/01 00:00'],"['1979/05/01 00:00 [pubmed]', '1979/05/01 00:01 [medline]', '1979/05/01 00:00 [entrez]']",ppublish,Cancer Treat Rep. 1979 May;63(5):925-9.,"One hundred and thirty-three patients, 94 with acute luekemia and 39 with solid tumors, received rubidazone, alone or in combination, at M. D. Anderson Hospital. The initial study, a phase I--II study carried out in 39 patients with acute leukemia, revealed substantial antileukemic activity with optimal results at a dose level of 450 mg/m2. Toxic manifestations included an acute reaction suggestive of histamine release with dose-limiting mucositis at a dose of 600 mg/m2. Forty-seven patients with acute leukemia were treated at phase II dose levels. Thirteen of 32 patients (42%) with acute myelogenous leukemia and seven of ten patients (70%) with acute lymphocytic leukemia achieved complete remission. Twenty-seven previously untreated patients with acute leukemia who were greater than 50 years old were treated with rubidazone in combination with cytosine arabinoside, vincristine, and prednisone. Fifteen patients (50%) achieved complete remission including 12 of 15 patients (73%) who were treated at a dose of 200 mg/m2 of rubidazone on Day 1 and a dose of 70 mg/m2/day X 7 days of cytosine arabinoside (continuous infusion). For patients with solid tumors, the dose-limiting toxic effect was myelosuppression at a dose of 200 mg/m2. Other toxicity at that dose level was minimal. The best responses were seen in patients with carcinoma of the period with two of four evaluable patients showing objective tumor regression. Of six previously untreated patients with thyroid carcinoma none responded, and in a phase II study of patients with breast cancer there were no partial remissions among 13 patients. Cardiac toxicity, manifested by congestive heart failure, occurred in seven patients at cumulative doses of 1050--2600 mg/m2 of rubidazone; all patients had had prior anthracycline therapy at low doses. Rubidazone has been shown to be an active antileukemic agent, but appears to be less active than Adriamycin in our studies of patients with solid tumors.",,,,,
