PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,AID,PST,SO,TT,PMC,AB,OID,OAB,OABL,OTO,OT,RF
5081408,NLM,MEDLINE,19730103,20080116,0042-4846 (Print) 0042-4846 (Linking),48,6,1972 Jun,[Need for greater attention to prevention of leukemia].,64-6,"[""Kuz'min, G G"", 'Gubin, G N']","[""Kuz'min GG"", 'Gubin GN']",['rus'],['Journal Article'],Russia (Federation),Veterinariia,Veterinariia,0412751,,IM,"['Animals', 'Cattle', 'Cattle Diseases/epidemiology/*prevention & control', 'Leukemia/epidemiology/prevention & control/*veterinary', 'USSR']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Veterinariia. 1972 Jun;48(6):64-6.,Bol'she vnimaniia profilaktike leikozov.,,,,,,,,
5081405,NLM,MEDLINE,19730103,20080116,0042-4846 (Print) 0042-4846 (Linking),48,6,1972 Jun,[Cellular composition of lymph node punctates in leukemia].,57-8,"['Akhmetshin, R Z']",['Akhmetshin RZ'],['rus'],['Journal Article'],Russia (Federation),Veterinariia,Veterinariia,0412751,,IM,"['Animals', 'Biopsy, Needle/veterinary', 'Cattle', 'Cattle Diseases/*pathology', 'Leukemia/pathology/*veterinary', 'Lymph Nodes/*pathology', 'Lymphoma/pathology/*veterinary']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Veterinariia. 1972 Jun;48(6):57-8.,Kletochnyi sostav punktatov limfaticheskikh uzlov pri leikozakh.,,,,,,,,
5081389,NLM,MEDLINE,19730103,20041117,0036-4355 (Print) 0036-4355 (Linking),17,3,1972,[Acute leukemia in adolescents and adults: data of prognostic value].,347-62,"['Montero Garcia, J M', 'Perez-Navarro, A D', 'Noriega Marcos, J A', 'Gonzalez Baron, M', 'Juarez Alonso, S', 'Garcia Lescum, M I', 'Escribano Mora, L', 'Gomez de Salazar, M D', 'Ordonez Gallego, A', 'Ortiz Vazquez, J']","['Montero Garcia JM', 'Perez-Navarro AD', 'Noriega Marcos JA', 'Gonzalez Baron M', 'Juarez Alonso S', 'Garcia Lescum MI', 'Escribano Mora L', 'Gomez de Salazar MD', 'Ordonez Gallego A', 'Ortiz Vazquez J']",['spa'],['Journal Article'],Spain,Sangre (Barc),Sangre,0404373,,IM,"['Acute Disease', 'Adolescent', 'Adult', 'Aged', 'Humans', 'Leukemia/*diagnosis', 'Middle Aged', 'Prognosis']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,Sangre (Barc). 1972;17(3):347-62.,Leucemia aguda del adolescente y del adulto: datos de valor pronostico.,,,,,,,,
5081216,NLM,MEDLINE,19730103,20170214,0023-6772 (Print) 0023-6772 (Linking),6,3,1972 Sep,Hypogammaglobulinaemia and lipaemia initiated by the murine sarcoma virus (Moloney) in rats.,315-20,"['Perk, K', 'Shachat, D A', 'Moloney, J B']","['Perk K', 'Shachat DA', 'Moloney JB']",['eng'],['Journal Article'],England,Lab Anim,Laboratory animals,0112725,"['0 (Chylomicrons)', '0 (Fatty Acids)', '0 (Lipoproteins)', '0 (Serum Albumin)', '0 (Serum Globulins)', '97C5T2UQ7J (Cholesterol)']",IM,"['Agammaglobulinemia/blood/etiology/*veterinary', 'Animals', 'Cholesterol/blood', 'Chylomicrons/blood', 'Electrophoresis, Paper', 'Fatty Acids/blood', 'Hyperlipidemias/*blood/etiology', 'Lipoproteins/blood', '*Moloney murine leukemia virus', '*Rats', 'Rodent Diseases/*blood', 'Sarcoma/blood/complications/etiology/*veterinary', 'Serum Albumin/analysis', 'Serum Globulins/analysis']",1972/09/01 00:00,1972/09/01 00:01,['1972/09/01 00:00'],"['1972/09/01 00:00 [pubmed]', '1972/09/01 00:01 [medline]', '1972/09/01 00:00 [entrez]']",['10.1258/002367772781006130 [doi]'],ppublish,Lab Anim. 1972 Sep;6(3):315-20. doi: 10.1258/002367772781006130.,,,,,,,,,
5081199,NLM,MEDLINE,19730103,20190511,0449-3060 (Print) 0449-3060 (Linking),13,2,1972 Jun,Radiosensitivities of murine lymphoma L5178Y cells in a multi-cellular colony system.,109-16,"['Shinoara, K', 'Okada, S']","['Shinoara K', 'Okada S']",['eng'],['Journal Article'],England,J Radiat Res,Journal of radiation research,0376611,,IM,"['Aerobiosis', 'Animals', 'Cell Count', 'Cell Line', 'Cells, Cultured', 'Leukemia, Experimental', '*Leukemia, Lymphoid', 'Mice', 'Radiation Dosage', '*Radiation Effects', 'Time Factors']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",['10.1269/jrr.13.109 [doi]'],ppublish,J Radiat Res. 1972 Jun;13(2):109-16. doi: 10.1269/jrr.13.109.,,,,,,,,,
5080978,NLM,MEDLINE,19730103,20170214,0036-9330 (Print) 0036-9330 (Linking),17,10,1972 Oct,Acute leukaemia in Kenya.,330-3,"['Barr, R D', 'McCulloch, P B', 'Mehta, S', 'Kendall, A G']","['Barr RD', 'McCulloch PB', 'Mehta S', 'Kendall AG']",['eng'],['Journal Article'],Scotland,Scott Med J,Scottish medical journal,2983335R,,IM,"['Acute Disease', 'Adolescent', 'Adult', 'Aged', 'Child', 'Child, Preschool', 'Female', 'Humans', 'Kenya', 'Leukemia/*epidemiology', 'Male', 'Middle Aged']",1972/10/01 00:00,1972/10/01 00:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '1972/10/01 00:01 [medline]', '1972/10/01 00:00 [entrez]']",['10.1177/003693307201701004 [doi]'],ppublish,Scott Med J. 1972 Oct;17(10):330-3. doi: 10.1177/003693307201701004.,,,,,,,,,
5080911,NLM,MEDLINE,19730103,20060328,0026-4946 (Print) 0026-4946 (Linking),24,28,1972 Aug 25,[2 cases of osteomyelitis caused by gram negative bacteria in acute leukemia].,1189-93,"['Scalamandre, A', 'Capotorti, L', 'Iannaccone, G']","['Scalamandre A', 'Capotorti L', 'Iannaccone G']",['ita'],['Journal Article'],Italy,Minerva Pediatr,Minerva pediatrica,0400740,,IM,"['Acute Disease', 'Bacteria/*isolation & purification', 'Child', 'Humans', 'Leukemia/*complications', 'Male', 'Osteomyelitis/*etiology']",1972/08/25 00:00,1972/08/25 00:01,['1972/08/25 00:00'],"['1972/08/25 00:00 [pubmed]', '1972/08/25 00:01 [medline]', '1972/08/25 00:00 [entrez]']",,ppublish,Minerva Pediatr. 1972 Aug 25;24(28):1189-93.,Due casi di osteomielite da germi gram-negativi in corso di leucemia cuta.,,,,,,,,
5080780,NLM,MEDLINE,19730103,20041117,0010-7395 (Print) 0010-7395 (Linking),11,9-10,1972 Sep-Oct,Laminar air flow rooms: use for patients with leukemia.,9-14 passim,"['Bodey, G P', 'Freireich, E J']","['Bodey GP', 'Freireich EJ']",['eng'],['Journal Article'],United States,Contam Control,Contamination control,0352463,,IM,"['Humans', '*Intensive Care Units', '*Leukemia', '*Patient Isolators', '*Ventilation']",1972/09/01 00:00,1972/09/01 00:01,['1972/09/01 00:00'],"['1972/09/01 00:00 [pubmed]', '1972/09/01 00:01 [medline]', '1972/09/01 00:00 [entrez]']",,ppublish,Contam Control. 1972 Sep-Oct;11(9-10):9-14 passim.,,,,,,,,,
5080768,NLM,MEDLINE,19730103,20131121,0008-5472 (Print) 0008-5472 (Linking),32,10,1972 Oct,The carcinogenicity of intravenous nickel carbonyl in rats.,2253-8,"['Lau, T J', 'Hackett, R L', 'Sunderman, F W Jr']","['Lau TJ', 'Hackett RL', 'Sunderman FW Jr']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Carcinogens)', '0 (Ketones)', '7OV03QG267 (Nickel)']",IM,"['Animals', '*Carcinogens', 'Carcinoma/chemically induced', 'Fibrosarcoma/chemically induced', 'Hemangioendothelioma/chemically induced', 'Injections, Intravenous', 'Ketones', 'Leukemia, Experimental/chemically induced', 'Lung Neoplasms/chemically induced', 'Lymphoma/chemically induced', 'Neoplasms, Experimental/*chemically induced', 'Nickel/administration & dosage/*pharmacology', 'Rats', 'Sarcoma, Experimental/chemically induced']",1972/10/01 00:00,2001/03/28 10:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1972/10/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Oct;32(10):2253-8.,,,,,,,,,
5080766,NLM,MEDLINE,19730103,20171116,0008-5472 (Print) 0008-5472 (Linking),32,10,1972 Oct,The return of antimetabolite sensitivity in methotrexate- and 6-mercaptopurine-resistant L1210 murine leukemia by the process of adaptive selection.,2235-40,"['Wallerstein, H', 'Slater, L M', 'Eng, B', 'Calman, N']","['Wallerstein H', 'Slater LM', 'Eng B', 'Calman N']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Hypoxanthines)', '935E97BOY8 (Folic Acid)', 'E7WED276I5 (Mercaptopurine)', 'EC 1.5.1.3 (Tetrahydrofolate Dehydrogenase)', 'EC 2.4.2.- (Pentosyltransferases)', 'YL5FZ2Y5U1 (Methotrexate)']",IM,"['Animals', 'Cell Line', 'Cells, Cultured', 'Crosses, Genetic', 'Drug Resistance', 'Female', 'Folic Acid/pharmacology', 'Genetic Variation', 'Hypoxanthines/pharmacology', 'Leukemia L1210/*drug therapy/metabolism', 'Male', 'Mercaptopurine/*therapeutic use', 'Methotrexate/*therapeutic use', 'Mice', 'Mice, Inbred Strains', 'Neoplasm Transplantation', 'Pentosyltransferases/metabolism', 'Selection, Genetic', 'Tetrahydrofolate Dehydrogenase/metabolism', 'Transplantation, Homologous']",1972/10/01 00:00,1972/10/01 00:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '1972/10/01 00:01 [medline]', '1972/10/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Oct;32(10):2235-40.,,,,,,,,,
5080761,NLM,MEDLINE,19730103,20131121,0008-5472 (Print) 0008-5472 (Linking),32,10,1972 Oct,"Antitumor activity of a folate-cleaving enzyme, carboxypeptidase G 1 .",2114-9,"['Chabner, B A', 'Chello, P L', 'Bertino, J R']","['Chabner BA', 'Chello PL', 'Bertino JR']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Antineoplastic Agents)', '0 (DNA, Neoplasm)', '10028-17-8 (Tritium)', '935E97BOY8 (Folic Acid)', 'EC 3.4.- (Carboxypeptidases)', 'VC2W18DGKR (Thymidine)', 'W78I7AY22C (Deoxyuridine)']",IM,"['Animals', 'Antineoplastic Agents/pharmacology', 'Carboxypeptidases/administration & dosage/*pharmacology/therapeutic use', 'Carcinoma 256, Walker/drug therapy', 'Cell Division/drug effects', 'Cell Line', 'Cells, Cultured', 'Clone Cells', 'DNA, Neoplasm/biosynthesis', 'Deoxyuridine/metabolism', 'Depression, Chemical', 'Female', 'Folic Acid/blood/metabolism', 'Folic Acid Deficiency/chemically induced', 'Humans', 'Injections, Intraperitoneal', 'Leukemia L1210/drug therapy', 'Liver/metabolism', 'Lymphoma/drug therapy', 'Male', 'Mice', 'Mice, Inbred AKR', 'Mice, Inbred DBA', 'Mice, Inbred Strains', '*Neoplasms, Experimental/drug therapy/metabolism', 'Rats', 'Sarcoma 180/drug therapy', 'Thymidine/metabolism', 'Time Factors', 'Tritium']",1972/10/01 00:00,1972/10/01 00:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '1972/10/01 00:01 [medline]', '1972/10/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Oct;32(10):2114-9.,,,,,,,,,
5080685,NLM,MEDLINE,19730103,20191210,0002-922X (Print) 0002-922X (Linking),124,4,1972 Oct,Prolonged fever of unknown origin in children.,544-50,"['McClung, H J']",['McClung HJ'],['eng'],['Journal Article'],United States,Am J Dis Child,American journal of diseases of children (1960),0370471,,IM,"['Adolescent', 'Adult', 'Child', 'Child, Preschool', 'Collagen Diseases/complications', 'Female', 'Fever/*etiology', 'Fever of Unknown Origin/etiology', 'Humans', 'Infant', 'Infections/complications', 'Leukemia/complications', 'Lymphoma/complications', 'Male', 'Metabolic Diseases/complications', 'Respiratory Tract Infections/complications', 'Retrospective Studies', 'Time Factors']",1972/10/01 00:00,1972/10/01 00:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '1972/10/01 00:01 [medline]', '1972/10/01 00:00 [entrez]']",['10.1001/archpedi.1972.02110160082009 [doi]'],ppublish,Am J Dis Child. 1972 Oct;124(4):544-50. doi: 10.1001/archpedi.1972.02110160082009.,,,,,,,,,
5080447,NLM,MEDLINE,19730102,20190725,0022-5193 (Print) 0022-5193 (Linking),36,3,1972 Sep,"A ""loop"" model for integration of donor DNA into host DNA of eukaryote cells.",503-12,"['Glick, J L', 'Majumdar, A']","['Glick JL', 'Majumdar A']",['eng'],['Journal Article'],England,J Theor Biol,Journal of theoretical biology,0376342,"['0 (DNA, Neoplasm)', '10028-17-8 (Tritium)', '2FZ7Y3VOQX (Spermine)', '9007-49-2 (DNA)', 'EC 3.1.- (Ribonucleases)', 'G34N38R2N1 (Bromodeoxyuridine)']",IM,"['Alleles', 'Animals', 'Bromodeoxyuridine/metabolism', 'Cell Differentiation', 'Cell Nucleus/analysis', 'Cell Transformation, Neoplastic', 'Centrifugation, Density Gradient', 'Chromosomes', 'Cricetinae', '*DNA', 'DNA Replication', 'DNA, Neoplasm/analysis/metabolism', 'In Vitro Techniques', 'Leukemia L1210/metabolism', 'Melanoma', 'Mice', '*Models, Chemical', 'Nucleic Acid Denaturation', 'Ribonucleases', 'Spermine', '*Transformation, Genetic', 'Tritium']",1972/09/01 00:00,1972/09/01 00:01,['1972/09/01 00:00'],"['1972/09/01 00:00 [pubmed]', '1972/09/01 00:01 [medline]', '1972/09/01 00:00 [entrez]']","['0022-5193(72)90005-7 [pii]', '10.1016/0022-5193(72)90005-7 [doi]']",ppublish,J Theor Biol. 1972 Sep;36(3):503-12. doi: 10.1016/0022-5193(72)90005-7.,,,,,,,,,
5080014,NLM,MEDLINE,19730102,20071115,0161-5505 (Print) 0161-5505 (Linking),13,11,1972 Nov,Splenic sequestration of 99m Tc-labeled red blood cells.,811-4,"['Atkins, H L', 'Eckelman, W C', 'Hauser, W', 'Klopper, J F', 'Richards, P']","['Atkins HL', 'Eckelman WC', 'Hauser W', 'Klopper JF', 'Richards P']",['eng'],['Journal Article'],United States,J Nucl Med,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",0217410,"['0 (Chromium Isotopes)', '0 (Citrates)', '7440-26-8 (Technetium)', '7440-31-5 (Tin)']",IM,"['Chromium Isotopes', 'Citrates/pharmacology', '*Erythrocytes/drug effects', 'Evaluation Studies as Topic', 'Hodgkin Disease/diagnosis', 'Humans', 'Hypertension/diagnosis', 'Isotope Labeling', 'Leukemia, Lymphoid/diagnosis', 'Methods', '*Radionuclide Imaging', '*Spleen', 'Technetium/*blood/urine', 'Temperature', 'Time Factors', 'Tin/pharmacology']",1972/11/01 00:00,1972/11/01 00:01,['1972/11/01 00:00'],"['1972/11/01 00:00 [pubmed]', '1972/11/01 00:01 [medline]', '1972/11/01 00:00 [entrez]']",,ppublish,J Nucl Med. 1972 Nov;13(11):811-4.,,,,,,,,,
5079999,NLM,MEDLINE,19730102,20190723,0022-1759 (Print) 0022-1759 (Linking),1,2,1972 Jan,A rapid micromethod for direct H-2 typing of mouse cultured lymphoid cells.,203-6,"['Gotze, D', 'Ferrone, S']","['Gotze D', 'Ferrone S']",['eng'],['Journal Article'],Netherlands,J Immunol Methods,Journal of immunological methods,1305440,"['0 (Antilymphocyte Serum)', '0 (Immune Sera)', '0 (Isoantibodies)', '0 (Isoantigens)', '9007-36-7 (Complement System Proteins)']",IM,"['Animals', 'Antilymphocyte Serum', 'Cells, Cultured', 'Complement System Proteins', 'Cytotoxicity Tests, Immunologic', '*Histocompatibility Testing', 'Immune Sera', 'Isoantibodies', 'Isoantigens/analysis', 'Leukemia, Experimental/immunology', 'Lymphocytes/*immunology', 'Mice', 'Rabbits/immunology']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']","['0022-1759(72)90047-6 [pii]', '10.1016/0022-1759(72)90047-6 [doi]']",ppublish,J Immunol Methods. 1972 Jan;1(2):203-6. doi: 10.1016/0022-1759(72)90047-6.,,,,,,,,,
5079437,NLM,MEDLINE,19721229,20190620,0008-543X (Print) 0008-543X (Linking),30,4,1972 Oct,Hypercalcemia in undifferentiated leukemia. Possible production of a parathormone-like substance by leukemic cells.,942-4,"['Neiman, R S', 'Li, H C']","['Neiman RS', 'Li HC']",['eng'],['Journal Article'],United States,Cancer,Cancer,0374236,"['0 (Parathyroid Hormone)', '27YLU75U4W (Phosphorus)', 'AYI8EX34EU (Creatinine)', 'EC 3.1.3.1 (Alkaline Phosphatase)']",IM,"['Adolescent', 'Alkaline Phosphatase/blood', 'Creatinine/blood', 'Humans', 'Hypercalcemia/*etiology/pathology', 'Leukemia/*complications/pathology', 'Male', 'Parathyroid Glands/pathology', 'Parathyroid Hormone/*blood', 'Phosphorus/blood', 'Radioimmunoassay']",1972/10/01 00:00,1972/10/01 00:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '1972/10/01 00:01 [medline]', '1972/10/01 00:00 [entrez]']",['10.1002/1097-0142(197210)30:4<942::aid-cncr2820300413>3.0.co;2-s [doi]'],ppublish,Cancer. 1972 Oct;30(4):942-4. doi: 10.1002/1097-0142(197210)30:4<942::aid-cncr2820300413>3.0.co;2-s.,,,,,,,,,
5078988,NLM,MEDLINE,19721226,20031114,0008-8749 (Print) 0008-8749 (Linking),5,1,1972 Sep,"Specificity of homograft rejection in vivo, assessed by inoculation of artificially mixed compatible and imcompatible tumor cells.",201-8,"['Klein, E', 'Klein, G']","['Klein E', 'Klein G']",['eng'],['Journal Article'],Netherlands,Cell Immunol,Cellular immunology,1246405,"['0 (Antigens)', '0 (Antigens, Neoplasm)', '56-49-5 (Methylcholanthrene)']",IM,"['Animals', 'Antigens', '*Antigens, Neoplasm', 'Cell Migration Inhibition', '*Graft Rejection', '*Histocompatibility', 'Immunization', 'Lymphoma/immunology/microbiology', 'Methylcholanthrene', 'Mice', 'Mice, Inbred C57BL', 'Mice, Inbred CBA', 'Mice, Inbred DBA', 'Moloney murine leukemia virus', 'Neoplasm Transplantation', 'Neoplasms, Experimental/*immunology', 'Sarcoma, Experimental/chemically induced/immunology', 'Transplantation, Homologous']",1972/09/01 00:00,1972/09/01 00:01,['1972/09/01 00:00'],"['1972/09/01 00:00 [pubmed]', '1972/09/01 00:01 [medline]', '1972/09/01 00:00 [entrez]']",,ppublish,Cell Immunol. 1972 Sep;5(1):201-8.,,,,,,,,,
5078962,NLM,MEDLINE,19721226,20161122,0007-1285 (Print) 0007-1285 (Linking),45,538,1972 Oct,Radiological and clinical implications of the cancer risk.,796,"['Ardran, G M']",['Ardran GM'],['eng'],['Journal Article'],England,Br J Radiol,The British journal of radiology,0373125,,IM,"['Child', 'Female', 'Fetus/diagnostic imaging', 'Humans', 'Leukemia, Radiation-Induced', 'Mammography', '*Neoplasms, Radiation-Induced', 'Pregnancy', 'Radiation Dosage', 'Thyroid Gland/diagnostic imaging']",1972/10/01 00:00,1972/10/01 00:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '1972/10/01 00:01 [medline]', '1972/10/01 00:00 [entrez]']",,ppublish,Br J Radiol. 1972 Oct;45(538):796.,,,,,,,,,
5078958,NLM,MEDLINE,19721226,20161122,0007-1285 (Print) 0007-1285 (Linking),45,538,1972 Oct,Prenatal x-ray exposure and childhood neoplasms.,794,"['Stewart, A']",['Stewart A'],['eng'],['Journal Article'],England,Br J Radiol,The British journal of radiology,0373125,,IM,"['Child', 'Child, Preschool', 'Female', 'Fetus/*diagnostic imaging', 'Humans', 'Infant', 'Infant, Newborn', 'Leukemia, Radiation-Induced/*etiology', 'Mutation/radiation effects', 'Nuclear Warfare', 'Pregnancy', 'Radiography/*adverse effects']",1972/10/01 00:00,1972/10/01 00:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '1972/10/01 00:01 [medline]', '1972/10/01 00:00 [entrez]']",,ppublish,Br J Radiol. 1972 Oct;45(538):794.,,,,,,,,,
5078957,NLM,MEDLINE,19721226,20131121,0007-1285 (Print) 0007-1285 (Linking),45,538,1972 Oct,The evaluation of cancer risks from radiation with special reference to leukaemia in adults.,794,"['Doll, R']",['Doll R'],['eng'],['Journal Article'],England,Br J Radiol,The British journal of radiology,0373125,['4OC371KSTK (Uranium)'],IM,"['Adult', 'Bronchial Neoplasms/etiology', 'Humans', 'Leukemia, Radiation-Induced/*epidemiology', 'Mining', 'Neoplasms, Radiation-Induced/*epidemiology', 'Occupational Diseases/etiology', 'Radiotherapy/adverse effects', 'Smoking/complications', 'Uranium']",1972/10/01 00:00,1972/10/01 00:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '1972/10/01 00:01 [medline]', '1972/10/01 00:00 [entrez]']",,ppublish,Br J Radiol. 1972 Oct;45(538):794.,,,,,,,,,
5078928,NLM,MEDLINE,19721226,20210216,0006-4971 (Print) 0006-4971 (Linking),40,5,1972 Nov,Intravascular coagulation in acute leukemia: clinical and subclinical abnormalities.,709-18,"['Gralnick, H R', 'Marchesi, S', 'Givelber, H']","['Gralnick HR', 'Marchesi S', 'Givelber H']",['eng'],['Journal Article'],United States,Blood,Blood,7603509,"['0 (Hepatitis B Antigens)', '0 (Iodine Isotopes)', '9001-32-5 (Fibrinogen)', '9005-49-6 (Heparin)', 'EC 3.4.21.5 (Thrombin)']",IM,"['Acute Disease', 'Adolescent', 'Blood Coagulation Tests', 'Child', 'Disseminated Intravascular Coagulation/*etiology', 'Fibrinogen/isolation & purification', 'Heparin/therapeutic use', 'Hepatitis B Antigens/analysis', 'Humans', 'Iodine Isotopes', 'Leukemia/*complications', 'Liver/enzymology', 'Thrombin']",1972/11/01 00:00,1972/11/01 00:01,['1972/11/01 00:00'],"['1972/11/01 00:00 [pubmed]', '1972/11/01 00:01 [medline]', '1972/11/01 00:00 [entrez]']",['S0006-4971(20)71609-5 [pii]'],ppublish,Blood. 1972 Nov;40(5):709-18.,,,,,,,,,
5078440,NLM,MEDLINE,19721221,20181113,0007-1447 (Print) 0007-1447 (Linking),4,5833,1972 Oct 21,Multiple factors in leukaemogenesis.,128,,,['eng'],['Journal Article'],England,Br Med J,British medical journal,0372673,,IM,"['Bacterial Infections/complications', 'Child', 'Child, Preschool', 'Female', 'Fetus/radiation effects', 'Humans', 'Infant', 'Infant, Newborn', 'Leukemia/*etiology', 'Leukemia, Radiation-Induced', 'Pregnancy', 'Virus Diseases/complications']",1972/10/21 00:00,1972/10/21 00:01,['1972/10/21 00:00'],"['1972/10/21 00:00 [pubmed]', '1972/10/21 00:01 [medline]', '1972/10/21 00:00 [entrez]']",,ppublish,Br Med J. 1972 Oct 21;4(5833):128.,,PMC1786369,,,,,,,
5078206,NLM,MEDLINE,19721217,20041117,0031-3939 (Print) 0031-3939 (Linking),47,2,1972 Feb,[Pericardial leukemia in a 7 and one-half-year-old boy during remission].,225-7,"['Armata, J', 'Zajaczkowski, J', 'Wyszkowski, J']","['Armata J', 'Zajaczkowski J', 'Wyszkowski J']",['pol'],['Journal Article'],Poland,Pediatr Pol,Pediatria polska,2985039R,,IM,"['Autopsy', 'Child', 'Heart Diseases/*complications', 'Humans', 'Leukemia/*complications/pathology', 'Male', '*Pericardium', 'Remission, Spontaneous']",1972/02/01 00:00,1972/02/01 00:01,['1972/02/01 00:00'],"['1972/02/01 00:00 [pubmed]', '1972/02/01 00:01 [medline]', '1972/02/01 00:00 [entrez]']",,ppublish,Pediatr Pol. 1972 Feb;47(2):225-7.,Bialaczka osierdzia u chlopca 7 and one-half-letniego w okresie remisji hematologicznej.,,,,,,,,
5077265,NLM,MEDLINE,19721204,20031114,0026-3664 (Print) 0026-3664 (Linking),34,1,1972 Jan-Feb,[Possible use of Moloney virus to increase the resistance of Balb-c mice to transplantation of methylcholanthrene induced sarcoma].,59-60,"[""Fedorovs'ka, M I"", ""Verkhats'kii, P P"", 'Vetkova, O P', ""Kamins'ka, L P"", ""Umans'kii, Iu O""]","[""Fedorovs'ka MI"", ""Verkhats'kii PP"", 'Vetkova OP', ""Kamins'ka LP"", ""Umans'kii IuO""]",['ukr'],['Journal Article'],Ukraine,Mikrobiol Zh,Mikrobiolohichnyi zhurnal,7910045,['56-49-5 (Methylcholanthrene)'],IM,"['Animals', 'Methylcholanthrene', 'Mice', '*Moloney murine leukemia virus', '*Neoplasm Transplantation', 'Sarcoma, Experimental/chemically induced', '*Transplantation Immunology']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,Mikrobiol Zh. 1972 Jan-Feb;34(1):59-60.,"Pro mozhlyvist' vykorystannia virusu sarkomy Moloni dlia pidvyshchennia rezystentnosti myshei Balb-c do shcheplennia sarkomy, indukovanoi metylkholantrenom.",,,,,,,,
5077264,NLM,MEDLINE,19721204,20031114,0026-3664 (Print) 0026-3664 (Linking),34,1,1972 Jan-Feb,[Intracellular nuclear metabolism in Rauscher leukemia].,58-9,"['Butenko, Z A', ""Verkhats'kii, P P"", 'Voloboeva, A O', 'Gluzman, D F', 'Negriu, G Z', 'Smirnova, I A', 'Shliakhovenko, V O', 'Khimenko, O I']","['Butenko ZA', ""Verkhats'kii PP"", 'Voloboeva AO', 'Gluzman DF', 'Negriu GZ', 'Smirnova IA', 'Shliakhovenko VO', 'Khimenko OI']",['ukr'],['Journal Article'],Ukraine,Mikrobiol Zh,Mikrobiolohichnyi zhurnal,7910045,,IM,"['Animals', 'Cell Nucleus/*metabolism', 'Leukemia, Experimental/*metabolism', 'Mice', 'Rauscher Virus']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,Mikrobiol Zh. 1972 Jan-Feb;34(1):58-9.,Vyvchennia vnutrishn'oklitynnoho nukleinovoho obminu pry virusnomu leikozi Raushera.,,,,,,,,
