PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AID,AB,PMC,TT,OID
5763805,NLM,MEDLINE,19690318,20041117,0012-0472 (Print) 0012-0472 (Linking),94,8,1969 Feb 21,[The significance of immunoelectrophoresis].,401,"['Schuhbothe, H']",['Schuhbothe H'],['ger'],['Journal Article'],Germany,Dtsch Med Wochenschr,Deutsche medizinische Wochenschrift (1946),0006723,,IM,"['Blood Protein Disorders/diagnosis', 'Humans', '*Immunoelectrophoresis', 'Leukemia/diagnosis']",1969/02/21 00:00,1969/02/21 00:01,['1969/02/21 00:00'],"['1969/02/21 00:00 [pubmed]', '1969/02/21 00:01 [medline]', '1969/02/21 00:00 [entrez]']",ppublish,Dtsch Med Wochenschr. 1969 Feb 21;94(8):401.,,,,Bedeutung der Immunelektrophorese.,
5763410,NLM,MEDLINE,19690307,20190609,0006-3002 (Print) 0006-3002 (Linking),171,1,1969 Jan 7,Properties of 5'-phosphoribosylpyrophosphate amidotransferase in virus induced murine leukemia.,58-66,"['Reem, G H', 'Friend, C']","['Reem GH', 'Friend C']",['eng'],['Journal Article'],Netherlands,Biochim Biophys Acta,Biochimica et biophysica acta,0217513,"['0 (Amino Sugars)', '0 (Nucleotides)', '0 (Pentosephosphates)', '0 (Quaternary Ammonium Compounds)', '01Q9PC255D (Ammonium Chloride)', '0RH81L854J (Glutamine)', '681HV46001 (Ribose)', 'EC 2.- (Transferases)']",IM,"['Amino Sugars', 'Ammonium Chloride', 'Animals', 'Chromatography, Gel', 'Female', 'Friend murine leukemia virus', 'Glutamine', 'Leukemia, Experimental/*enzymology', 'Mice', 'Nucleotides', '*Pentosephosphates', 'Quaternary Ammonium Compounds', 'Ribose', 'Spleen/enzymology', '*Transferases/antagonists & inhibitors']",1969/01/07 00:00,1969/01/07 00:01,['1969/01/07 00:00'],"['1969/01/07 00:00 [pubmed]', '1969/01/07 00:01 [medline]', '1969/01/07 00:00 [entrez]']",ppublish,Biochim Biophys Acta. 1969 Jan 7;171(1):58-66. doi: 10.1016/0005-2744(69)90105-3.,"['0005-2744(69)90105-3 [pii]', '10.1016/0005-2744(69)90105-3 [doi]']",,,,
5763050,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. CXL. Active-site-directed irreversible inhibitors derived from 1-(3-chlorophenyl)-4,6-diamino-1,2-dihydro-2,2-dimethyl-s-triazine.",95-101,"['Baker, B R', 'Lourens, G J']","['Baker BR', 'Lourens GJ']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Folic Acid Antagonists)', '0 (Sulfonic Acids)', '0 (Triazines)', '4R7X1O2820 (Chlorine)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Chemical Phenomena', 'Chemistry', '*Chlorine', '*Fluorides', '*Folic Acid Antagonists', 'Intestines/enzymology', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Mice', 'Spleen/enzymology', '*Sulfonic Acids/chemical synthesis', '*Triazines/chemical synthesis']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):95-101. doi: 10.1021/jm00301a025.,['10.1021/jm00301a025 [doi]'],,,,
5763049,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. CXXXIX. p-(4,6-Diamino-1,2-dihydro-2,2-dimethyl-s-triazin-1-yl)phenylpropionylsulfanilyl fluoride, an active-site-directed irreversible inhibitor of dihydrofolic reductase. VI. Further studies on effects of substitution on the propionamide bridge on isozyme specificity.",92-4,"['Baker, B R', 'Lourens, G J']","['Baker BR', 'Lourens GJ']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Amides)', '0 (Benzene Derivatives)', '0 (Folic Acid Antagonists)', '0 (Isoenzymes)', '0 (Naphthalenes)', '0 (Propionates)', '0 (Sulfonic Acids)', '0 (Triazines)', '3FPU23BG52 (Toluene)', 'Q80VPU408O (Fluorides)']",IM,"['Amides', 'Animals', 'Benzene Derivatives', 'Binding Sites', 'Carcinoma 256, Walker/*enzymology', 'Chemical Phenomena', 'Chemistry', '*Fluorides', '*Folic Acid Antagonists', 'Isoenzymes', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Mice', 'Naphthalenes', 'Propionates', 'Rats', 'Spleen/enzymology', 'Sulfonic Acids/*chemical synthesis', 'Toluene', '*Triazines/chemical synthesis']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):92-4. doi: 10.1021/jm00301a024.,['10.1021/jm00301a024 [doi]'],,,,
5763048,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. 138. Active-site-directed irreversible inhibitors of dihydrofolic reductase derived from 6-(p-aminomethylphenethyl)-- 2,4-diamino-5-(3,4-dichlorophenyl)pyrimidine with a terminal sulfonyl fluoride.",89-91,"['Baker, B R', 'Vermeulen, N M']","['Baker BR', 'Vermeulen NM']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Folic Acid Antagonists)', '0 (Pyrimidines)', '0 (Sulfonic Acids)', '4R7X1O2820 (Chlorine)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Chemical Phenomena', 'Chemistry', 'Chlorine', '*Fluorides', '*Folic Acid Antagonists', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Methylation', 'Mice', '*Pyrimidines/chemical synthesis', '*Sulfonic Acids/chemical synthesis']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):89-91. doi: 10.1021/jm00301a023.,['10.1021/jm00301a023 [doi]'],,,,
5763047,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. CXXXVII. Active-site-directed irreversible inhibitors of dihydrofolic reductase derived from 6-(p-aminomethylphenoxymethyl)-2,4-diamino-5-(3,4-dichlorophenyl)pyrimidine bearing a terminal sulfonyl fluoride.",86-8,"['Baker, B R', 'Vermeulen, N M']","['Baker BR', 'Vermeulen NM']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Carbamates)', '0 (Folic Acid Antagonists)', '0 (Isoenzymes)', '0 (Pyrimidines)', '0 (Sulfonic Acids)', '4R7X1O2820 (Chlorine)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Carbamates', 'Chemical Phenomena', 'Chemistry', 'Chlorine', '*Fluorides', '*Folic Acid Antagonists', 'Isoenzymes', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Mice', '*Pyrimidines/chemical synthesis', '*Sulfonic Acids/chemical synthesis']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):86-8. doi: 10.1021/jm00301a022.,['10.1021/jm00301a022 [doi]'],,,,
5763046,NLM,MEDLINE,19690305,20131121,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. CXXXVI. 2,4-Diamino-5-(3,4-dichlorophenyl)-6-[p-(m-fluorosulfonylbenzamido)phenoxymethyl] pyrimidine, an active-site-directed irreversible inhibitor of dihydrofolic reductase. Effect of structure on isozyme specificity.",82-5,"['Baker, B R', 'Vermeulen, N M']","['Baker BR', 'Vermeulen NM']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Carbamates)', '0 (Folic Acid Antagonists)', '0 (Isoenzymes)', '0 (Pyrimidines)', '0 (Sulfonic Acids)', '4R7X1O2820 (Chlorine)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Carbamates', 'Chlorine', '*Fluorides', '*Folic Acid Antagonists', 'Intestines/enzymology', '*Isoenzymes', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Mice', '*Pyrimidines/chemical synthesis', 'Spleen/enzymology', '*Sulfonic Acids/chemical synthesis']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):82-5.,,,,,
5763045,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. CXXXV. Effect of ring substitution on the selective irreversible inhibition of dihydrofolic reductase from L1210 mouse leukemia and liver by 2,4-diamino-5-(3,4-dichlorophenyl)-6-[p-(p-fluorosulfonyl-phenylureido)phenoxymet hyl]pyrimidine.",79-81,"['Baker, B R', 'Vermeulen, N M']","['Baker BR', 'Vermeulen NM']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Folic Acid Antagonists)', '0 (Pyrimidines)', '0 (Sulfonic Acids)', '4R7X1O2820 (Chlorine)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Chemical Phenomena', 'Chemistry', 'Chlorine', '*Fluorides', '*Folic Acid Antagonists', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Mice', '*Pyrimidines/chemical synthesis', '*Sulfonic Acids/chemical synthesis']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):79-81. doi: 10.1021/jm00301a020.,['10.1021/jm00301a020 [doi]'],,,,
5763044,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. CXXXIV. Effect of ring substitution on the selective irreversible inhibition of dihydrofolic reductase from L1210 mouse leukemia and liver by 2,4-diamino-5-(3,4-dichlorophenyl)-6-[p-(m-fluorosulfonyl-phenylureido)phenoxymet hyl]pyrimidine.",74-8,"['Baker, B R', 'Vermeulen, N M']","['Baker BR', 'Vermeulen NM']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Carbamates)', '0 (Folic Acid Antagonists)', '0 (Pyrimidines)', '0 (Sulfonic Acids)', '4R7X1O2820 (Chlorine)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Carbamates', 'Chemical Phenomena', 'Chemistry', 'Chlorine', '*Fluorides', '*Folic Acid Antagonists', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Methylation', 'Mice', '*Pyrimidines/chemical synthesis', '*Sulfonic Acids/chemical synthesis', 'Time Factors']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):74-8. doi: 10.1021/jm00301a019.,['10.1021/jm00301a019 [doi]'],,,,
5763043,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. 133. Studies on differential irreversible inhibition of dihydrofolic reductase from three strains of L1210 leukemia, liver, spleen, and intestine of the mouse.",67-73,"['Baker, B R', 'Lourens, G J', 'Meyer, R B Jr', 'Vermeulen, N M']","['Baker BR', 'Lourens GJ', 'Meyer RB Jr', 'Vermeulen NM']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Carbamates)', '0 (Folic Acid Antagonists)', '0 (Pyrimidines)', '0 (Sulfonic Acids)', '0 (Triazines)', '4R7X1O2820 (Chlorine)', 'EC 1.5.1.3 (Tetrahydrofolate Dehydrogenase)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Carbamates', 'Chemical Phenomena', 'Chemistry', 'Chlorine', 'Depression, Chemical', '*Fluorides', '*Folic Acid Antagonists', 'Intestines/*enzymology', 'Leukemia L1210/drug therapy/*enzymology/mortality', 'Liver/*enzymology', 'Mice', '*Pyrimidines/therapeutic use', 'Spleen/*enzymology', '*Sulfonic Acids/therapeutic use', 'Tetrahydrofolate Dehydrogenase/metabolism', 'Time Factors', '*Triazines/therapeutic use']",1969/01/01 00:00,2001/03/28 10:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):67-73. doi: 10.1021/jm00301a018.,['10.1021/jm00301a018 [doi]'],,,,
5763024,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,Synthesis of potential antineoplastic agents. XX. Compounds related to the 3-o-nitrophenylhydrazone of isatin.,182-4,"['Popp, F D']",['Popp FD'],['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Aniline Compounds)', '0 (Antineoplastic Agents)', '0 (Carbazoles)', '0 (Indoles)', '0 (Phenylhydrazines)', '0 (Pyridines)', '0 (Pyrimidines)', '0 (Quinolines)']",IM,"['Aniline Compounds', 'Animals', 'Antineoplastic Agents/*chemical synthesis', 'Carbazoles', 'Carcinoma 256, Walker/*drug therapy', 'Indoles/*chemical synthesis', 'Leukemia L1210/*drug therapy', 'Neoplasms, Muscle Tissue/*drug therapy', 'Phenylhydrazines', 'Pyridines', 'Pyrimidines', 'Quinolines']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):182-4. doi: 10.1021/jm00301a054.,['10.1021/jm00301a054 [doi]'],,,,
5763011,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,Quinoxaline studies. XIV. Potential anticancer agents. Some quinoxaline amino acid and dipeptide derivatives related to quinoxaline antibiotics.,141-4,"['Gerchakov, S', 'Schultz, H P']","['Gerchakov S', 'Schultz HP']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Amino Acids)', '0 (Antineoplastic Agents)', '0 (Dipeptides)', '0 (Quinoxalines)', '452VLY9402 (Serine)', 'AE28F7PNPL (Methionine)', 'HG18B9YRS7 (Valine)', 'OF5P57N2ZX (Alanine)', 'TE7660XO1C (Glycine)']",IM,"['Alanine', 'Amino Acids/*chemical synthesis', 'Animals', 'Antineoplastic Agents/*chemical synthesis/therapeutic use', 'Chemical Phenomena', 'Chemistry', 'Dipeptides/*chemical synthesis', 'Glycine', 'Leukemia L1210/*drug therapy', 'Methionine', 'Mice', 'Quinoxalines/*chemical synthesis/therapeutic use', 'Serine', 'Valine']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):141-4. doi: 10.1021/jm00301a036.,['10.1021/jm00301a036 [doi]'],,,,
5763004,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. 143. Active-site-directed irreversible inhibitors of dihydrofolic reductase derived from 5-(p-aminophenoxypropyl)-2,4-diamino-6-methylpyrimidine with a terminal sulfonyl fluoride.",108-11,"['Baker, B R', 'Meyer, R B Jr']","['Baker BR', 'Meyer RB Jr']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Carbamates)', '0 (Folic Acid Antagonists)', '0 (Pyrimidines)', '0 (Sulfonic Acids)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Carbamates', 'Chemical Phenomena', 'Chemistry', 'Culture Techniques', '*Fluorides', '*Folic Acid Antagonists', 'Intestines/enzymology', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Mice', '*Pyrimidines/chemical synthesis', 'Spleen/enzymology', '*Sulfonic Acids/chemical synthesis']",1969/01/01 00:00,2001/03/28 10:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):108-11. doi: 10.1021/jm00301a028.,['10.1021/jm00301a028 [doi]'],,,,
5763003,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. CXLII. Further studies on active-site-directed irreversible inhibitors of dihydrofolic reductase derived from 5-(p-Aminophenoxypropyl)-2,4,6-triaminopyrimidine bearing a terminal sulfonyl fluoride.",104-7,"['Baker, B R', 'Meyer, R B Jr']","['Baker BR', 'Meyer RB Jr']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Carbamates)', '0 (Folic Acid Antagonists)', '0 (Pyrimidines)', '0 (Sulfonic Acids)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Carbamates', 'Chemical Phenomena', 'Chemistry', '*Fluorides', '*Folic Acid Antagonists', 'Intestines/enzymology', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Mice', '*Pyrimidines/chemical synthesis', 'Spleen/enzymology', '*Sulfonic Acids/chemical synthesis']",1969/01/01 00:00,2001/03/28 10:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):104-7. doi: 10.1021/jm00301a027.,['10.1021/jm00301a027 [doi]'],,,,
5763002,NLM,MEDLINE,19690305,20190709,0022-2623 (Print) 0022-2623 (Linking),12,1,1969 Jan,"Irreversible enzyme inhibitors. CXLI. Active-site-directed irreversible inhibitors of dihydrofolic reductase derived from 1-[p-(p-fluorosulfonylphenylureidomethyl)phenyl]-4,6-diamino-1,2-dihydro-2,2-dime thyl-s-triazine.",101-4,"['Baker, B R', 'Lourens, G J']","['Baker BR', 'Lourens GJ']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Benzene Derivatives)', '0 (Carbamates)', '0 (Folic Acid Antagonists)', '0 (Sulfonic Acids)', '0 (Triazines)', 'Q80VPU408O (Fluorides)']",IM,"['Animals', 'Benzene Derivatives', 'Binding Sites', 'Carbamates', 'Chemical Phenomena', 'Chemistry', '*Fluorides', '*Folic Acid Antagonists', 'Intestines/enzymology', 'Leukemia L1210/*enzymology', 'Liver/*enzymology', 'Mice', 'Spleen/enzymology', '*Sulfonic Acids/chemical synthesis', '*Triazines/chemical synthesis']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,J Med Chem. 1969 Jan;12(1):101-4. doi: 10.1021/jm00301a026.,['10.1021/jm00301a026 [doi]'],,,,
5762914,NLM,MEDLINE,19690305,20071115,0033-7587 (Print) 0033-7587 (Linking),37,1,1969 Jan,Studies on lymphocytes. X. Influence of extracorporeal irradiation of the blood on lymphocytes in chronic lymphocytic leukemia: apparent correlation with RNA turnover.,118-30,"['Stryckmans, P A', 'Chanana, A D', 'Cronkite, E P', 'Greenberg, M L', 'Schiffer, L M']","['Stryckmans PA', 'Chanana AD', 'Cronkite EP', 'Greenberg ML', 'Schiffer LM']",['eng'],['Journal Article'],United States,Radiat Res,Radiation research,0401245,"['0 (Nucleosides)', '10028-17-8 (Tritium)', '63231-63-0 (RNA)']",IM,"['Aged', 'Autoradiography', 'Blood/radiation effects', 'Female', 'Humans', 'Leukemia, Lymphoid/*radiotherapy', 'Lymphocytes/*metabolism/radiation effects', 'Male', 'Methods', 'Middle Aged', 'Nucleosides/metabolism', 'RNA/*metabolism', 'Tritium']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,Radiat Res. 1969 Jan;37(1):118-30.,,,,,
5762546,NLM,MEDLINE,19690227,20091111,0041-6959 (Print) 0041-6959 (Linking),98,1,1969 Jan,[Spontaneous rupture of the spleen in leukemia].,83-4,"['Oliva, L A', 'Le Gresley, L P']","['Oliva LA', 'Le Gresley LP']",['fre'],"['Case Reports', 'Journal Article']",Canada,Union Med Can,L'union medicale du Canada,0030444,,IM,"['Adult', 'Female', 'Humans', 'Leukemia, Lymphoid/*complications', 'Rupture, Spontaneous', 'Splenic Rupture/*etiology']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,Union Med Can. 1969 Jan;98(1):83-4.,,,,Rupture spontanee de la rate dans la leucemie.,
5762503,NLM,MEDLINE,19690227,20200930,0037-9727 (Print) 0037-9727 (Linking),130,1,1969 Jan,A system for quantitative studies on interactions between Friend leukemia virus and hemopoietic cells.,227-32,"['Thomson, S']",['Thomson S'],['eng'],['Journal Article'],United States,Proc Soc Exp Biol Med,"Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.)",7505892,"['0 (Cesium Isotopes)', '0 (Immune Sera)']",IM,"['Animals', 'Bone Marrow Cells', 'Cesium Isotopes', 'Female', 'Friend murine leukemia virus/*isolation & purification', 'Immune Sera', 'Injections, Intraperitoneal', 'Male', 'Methods', 'Mice', '*Radiation Effects', 'Spleen/*analysis', 'Virus Replication']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,Proc Soc Exp Biol Med. 1969 Jan;130(1):227-32. doi: 10.3181/00379727-130-33527.,['10.3181/00379727-130-33527 [doi]'],,,,
5762491,NLM,MEDLINE,19690227,20200930,0037-9727 (Print) 0037-9727 (Linking),130,1,1969 Jan,Relationship of leukemia to lung and stomach tumors in mice fed benzo (a) pyrene.,146-8,"['Rigdon, R H', 'Neal, J']","['Rigdon RH', 'Neal J']",['eng'],['Journal Article'],United States,Proc Soc Exp Biol Med,"Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.)",7505892,['0 (Benzopyrenes)'],IM,"['Adenocarcinoma/chemically induced', 'Adenoma/chemically induced', 'Animals', '*Benzopyrenes', 'Leukemia, Experimental/*chemically induced', 'Lung Neoplasms/*chemically induced', 'Mice', 'Papilloma/chemically induced', 'Stomach Neoplasms/*chemically induced']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,Proc Soc Exp Biol Med. 1969 Jan;130(1):146-8. doi: 10.3181/00379727-130-33508.,['10.3181/00379727-130-33508 [doi]'],,,,
5762487,NLM,MEDLINE,19690227,20200930,0037-9727 (Print) 0037-9727 (Linking),130,1,1969 Jan,Treatment of leukemic (L-1210) mice with double-stranded polyribonucleotides.,126-8,"['Zeleznick, L D', 'Bhuyan, B K']","['Zeleznick LD', 'Bhuyan BK']",['eng'],['Journal Article'],United States,Proc Soc Exp Biol Med,"Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.)",7505892,"['0 (Cytosine Nucleotides)', '0 (Polynucleotides)']",IM,"['Animals', 'Cytosine Nucleotides/therapeutic use', 'Female', 'Injections, Intraperitoneal', 'Leukemia L1210/*drug therapy', 'Methods', 'Mice', 'Polynucleotides/*therapeutic use']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,Proc Soc Exp Biol Med. 1969 Jan;130(1):126-8. doi: 10.3181/00379727-130-33503.,['10.3181/00379727-130-33503 [doi]'],,,,
5762472,NLM,MEDLINE,19690227,20181113,0008-4409 (Print) 0008-4409 (Linking),100,2,1969 Jan 11,Radionuclide imaging of the bone marrow.,54-61,"['Rosenthall, L', 'Chartrand, R']","['Rosenthall L', 'Chartrand R']",['eng'],['Journal Article'],Canada,Can Med Assoc J,Canadian Medical Association journal,0414110,['7440-26-8 (Technetium)'],IM,"['Adult', 'Aged', 'Anemia/diagnosis', 'Bone Marrow/*pathology', 'Bone and Bones/radiation effects', 'Felty Syndrome/diagnosis', 'Female', 'Humans', 'Leukemia/diagnosis', 'Liver Cirrhosis/diagnosis', 'Male', 'Middle Aged', 'Mononuclear Phagocyte System/*pathology', 'Multiple Myeloma/diagnosis', 'Myeloproliferative Disorders/diagnosis', 'Osteitis Deformans/diagnosis', '*Radionuclide Imaging', 'Spherocytosis, Hereditary/diagnosis', 'Technetium', 'Thymoma/diagnosis']",1969/01/11 00:00,1969/01/11 00:01,['1969/01/11 00:00'],"['1969/01/11 00:00 [pubmed]', '1969/01/11 00:01 [medline]', '1969/01/11 00:00 [entrez]']",ppublish,Can Med Assoc J. 1969 Jan 11;100(2):54-61.,,,PMC1945516,,
5762294,NLM,MEDLINE,19690225,20071115,0011-7781 (Print) 0011-7781 (Linking),40,1,1969 Jan,Case report on chronic lymphatic leukemia with auto-immune hemolytic anemia.,15-8,"['Allen, C']",['Allen C'],['eng'],['Journal Article'],United States,Del Med J,Delaware medical journal,0370077,,IM,"['Aged', 'Anemia, Hemolytic, Autoimmune/*complications', 'Humans', 'Leukemia, Lymphoid/*complications', 'Male', 'Middle Aged']",1969/01/01 00:00,1969/01/01 00:01,['1969/01/01 00:00'],"['1969/01/01 00:00 [pubmed]', '1969/01/01 00:01 [medline]', '1969/01/01 00:00 [entrez]']",ppublish,Del Med J. 1969 Jan;40(1):15-8.,,,,,
